24214|||von Münchhausen Freiherr Ernst Friedemann|Schinkel|152810|509|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24214/2230093869/ERNST_FRIEDEMANN_FREIHERR_VON_MUENCHHAUSEN.html|None
1936|||Landwirtschaftsbetrieb Gierth|Neukirch|152791|509|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/01936/3070129425/ROBERT_GIERTH_LANDWIRTSCHAFTSBETRIEB_GIERTH.html|Robert-Gierth@gmx.de
18239|||Dänische Zuchtschwein GmbH -D.Z.S-|Bastorf|152506|508|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=D%C3%A4nische+Zuchtschwein+GmbH+-D.Z.S-+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
6686|||Agrarbetrieb-Werner GbR|Lützen Stadt|152455|508|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06686/3130341262/AGRARBETRIEB_WERNER_GBR.html|None
23936|||GbR Gebrüder Lenschow|Grieben|152154|507|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/23881/2151652205/ROSALIE_LANDHAUS_CATERING_UND_EVENT_GMBH_CO_KG.html|info@landhaus-rosalie.de
24576|||NEUENLÜBKE GBR|Trinwillershagen|152039|507|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18320/3190228439/JUTTA_EGGERT_UND_KONRAD_BUTSCHEK.html|None
17126|||Martin Marsch|Jarmen Stadt|151760|506|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/49076/2310309554/MARTIN_SCHARFE_ENTWICKLUNGSSUPPORT_MARSCH_SYSTEMS.html|info@marsch-systems.de
18209|||von Jeinsen GbR|Reddelich|151448|505|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/6362/1420940077/VON_JEINSEN_GMBH.html|None
38302|||Pro Grano GbR Klostergut Ahlum|Wolfenbüttel Stadt|151425|505|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/3/8/3/0/2_5.html|None
31553|||Sachsenhagen-Auhagen ABL GbR|Sachsenhagen Stadt|151274|504|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/3/1/5/5/3_1.html|None
1623|||Schwäbe GbR vertr.d. E. o. B. Schwäbe o.S. o. M. Nieswand|Lommatzsch Stadt|151255|504|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Schw%C3%A4be+GbR+vertr.d.+E.+o.+B.+Schw%C3%A4be+o.S.+o.+M.+Nieswand+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
4886|||Agrargemeinschaft Thoma-Wiedemann GbR vertreten d. M. Wiedemann u. E. Thoma-Haunstetter|Beilrode|151155|504|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agrargemeinschaft+Thoma-Wiedemann+GbR+vertreten+d.+M.+Wiedemann+u.+E.+Thoma-Haunstetter+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
21224|||Annette & Heinrich Hauschild GbR|Rosengarten|151081|504|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18055/3190178848/JOERG_HAUSCHILD_RECHTSANWALTSKANZLEI.html|office@rechtsanwalt-rostock.de
1561|||Landgut Stroga Benelli & Partner GbR vertr.d.G.BenelliCh.SchlifferF.Benelli|Großenhain Stadt|151079|504|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landgut+Stroga+Benelli+%26+Partner+GbR+vertr.d.G.BenelliCh.SchlifferF.Benelli+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
39264|||GbR Dornburg|Gommern Stadt|150988|503|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/65599/6170085868/ADRIAN_MEUSER_ROBERT_LIXENFELD_GBR_FLIESENFACHGESCHAEFT.html|meuser.lixenfeld@gmx.de
39517|||Radke GbR|Tangerhütte Stadt|150508|502|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/79369/7010363920/WALDEMAR_RADKE_UND_MICHAEL_HOHLER_HOHLER_RADKE_GBR.html|info@hohler-radke.de
99869|||Landwirtschafts GmbH Hochheim|Hochheim|150464|502|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99869/3230096414/LANDWIRTSCHAFTS_GMBH_HOCHHEIM.html|None
25575|||SH Wendell GbR|Beringstedt|150212|501|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/25575/2290300464/HANS_CHRISTIAN_WENDELL_HEIKO_WENDELL_ANDRESEN.html|None
6369|||GbR Chwoika|Südliches Anhalt Stadt|150007|500|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06369/3290065985/CHRISTIAN_CHWOIKA_SIGRID_CHWOIKA_GBR.html|None
21385|||Wischmann-Lübbers GbR|Amelinghausen|149451|498|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/21398/2330078009/ULF_GUSTAFSEN.html|None
54429|||Marx & Wahlen GbR|Schillingen|149358|498|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/54429/5350171906/JUERGEN_MARX_KLAUS_WAHLEN_GBR.html|None
24983|||Dommaschk Andresen GbR|Handewitt|149178|497|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24986/2090228248/PETER_U_CHRISTIANE_ESPENMUELLER_NEU_REHBERGER_ENERGIE_GBR.html|None
72202|||Stollsteimer GbR|Nagold Stadt|148812|496|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/71384/7331088578/RALF_HAEGELE_MARTIN_RITTER_WERNER_STOLLSTEIMER_HAERISTO_GBR.html|None
25365|||Lill/Bonnhoff GbR|Klein Offenseth-Sparrieshoop|148609|495|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/2/5/3/6/5_1.html|None
14547|||Pöns-Schmidt GbR|Beelitz Stadt|148346|494|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14547/2011667216/JUERGEN_FRENZEL_MATTIAS_SCHMIDT_UND_EDELTRAUT_POENS_POENS_SCHMIDT_GBR.html|None
29303|||Brandes Heidegrün GbR|Bergen Stadt|148306|494|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/60388/6070344961/VERLAG_SCHEIDEGGER_UND_SPIESS_AG_ZWEIGNIEDERLASSUNG_FRANKFURT_AM_MAIN.html|None
19412|||Kooperation Schlüter GbR Henry & Christian Schlüter|Langen Jarchow|148195|494|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Kooperation+Schl%C3%BCter+GbR+Henry+%26+Christian+Schl%C3%BCter+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
6193|||Stahr & Sohn GbR|Petersberg|148185|494|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06193/3130319690/BJOERN_STAHR_EBERHARD_STAHR_GBR_LANDWIRTSCHAFTSBETRIEB.html|None
93073|||Gut Lerchenfeld GbR|Neutraubling St|148184|494|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/93073/8230495096/JUTTA_LENSING_WOLFF_GUT_LERCHENFELD_LANDWIRTSCHAFT.html|None
7422|||ELK Extensive Landbewirtschaftung GmbH|Saalfelder Höhe|147914|493|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=ELK+Extensive+Landbewirtschaftung+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
18334|||Erbengemeinschaft  Meyerhoff|Bad Sülze Stadt|147377|491|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/8/7/4/7/7_1.html|None
99518|||Landwirtschaftlicher Betrieb Darnstedt GmbH & Co.KG|Niedertrebra|147364|491|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99518/3450054155/LANDWIRTSCHAFTLICHER_BETRIEB_DARNSTEDT_GMBH_CO_KG.html|info@lwb-darnstedt.de
39576|||Klug GbR|Stendal Hansestadt|147219|491|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06647/3130225952/KLUG_BRAUNE_TIERPRODUKTION_GBR.html|None
6198|||Ackerbau Beesenstedt GbR|Salzatal|146893|490|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06198/3130334677/GERD_KRAUSE_LANDWIRTSCHAFT.html|None
88074|||Stiftung Liebenau|Meckenbeuren|146772|489|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/88074/8210079474/LIEBENAU_SERVICE_GMBH.html|info@lise-gmbh.de
30982|||Jeinsen KG|Pattensen Stadt|146736|489|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/30982/2190591906/JEINSEN_KG.html|None
18469|||Snel Milchvieh GmbH & Co. KG|Velgast|146703|489|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18469/3190398062/SNEL_MILCHVIEH_GMBH_CO_KG.html|None
53913|||von Boeselager|Swisttal|146629|489|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/91720/8190280200/HOLGER_VON_BOESELAGER_VERMITTLUNG_VON_IMMOBILIEN_UND_VERSICHERUNGEN.html|info@hvbimmob.com
16278|||Milchgut Schmargendorf KG|Angermünde Stadt|146294|488|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/16278/3250249944/MILCHGUT_SCHMARGENDORF_KG.html|None
98617|||Werratal Landschaftspflege und Naturfleisch GmbH Vachdorf|Vachdorf|145672|486|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/98617/3210046071/WERRATAL_LANDSCHAFTSPFLEGE_UND_NATURFLEISCH_GMBH_VACHDORF.html|info@oekozentrum-werratal.de
17194|||Dam- und Mutterkuhhaltung Schneider GbR|Hohen Wangelin|145671|486|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/63477/6130201462/RALPH_ASCHENBRENNER_UND_THOMAS_SCHNEIDER_GBR_SIGNAL_IDUNA_GENERALAGENTEN.html|aschenbrenner-schneider@signal-iduna.net
29475|||Meyer GbR|Gorleben|145668|486|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37620/2170096471/SCHUETTE_MEYER_GBR.html|None
25899|||Nissen-Levsen GbR|Galmsbüll|145564|485|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/25917/2090244954/HAUKE_UND_KARL_RICHARD_NISSEN_GBR_LANDWIRTSCHAFT.html|None
6249|||LPVG Mücheln mbH|Mücheln (Geiseltal) Stadt|145463|485|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06249/3130052512/ASG_ARBEITSFOERDERUNGS_UND_SANIERUNGSGESELLSCHAFT_MBH.html|asg_mbh_muecheln@t-online.de
31868|||Weserbergland Milch GmbH & Co. KG|Ottenstein Flecken|145388|485|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31868/2170103041/WESERBERGLAND_MILCH_GMBH_CO_KG.html|None
39517|||Bellinger Agrar GmbH|Tangerhütte Stadt|144987|483|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39517/3350077194/BELLINGER_AGRAR_GMBH.html|ag-bellingen@t-online.de
38154|||Domäne Schickelsheim Klostergut Hagenhof GbR|Königslutter am Elm Stadt|144918|483|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/38154/2030326166/DOMAENE_SCHICKELSHEIM_KLOSTERGUT_HAGENHOF_GBR.html|None
6386|||Hofgut  Weißandt-Gölzau GmbH|Osternienburger Land|144695|482|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Hofgut++Wei%C3%9Fandt-G%C3%B6lzau+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
17139|||GbR Jörg/Laurent Mai|Gielow|144691|482|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17139/3490019823/JOERG_MAI_UND_LAURENT_MAI.html|None
29594|||BG Herzberg GbR|Soltendieck|144474|482|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/be_535.html|None
14797|||Belmont Farms GmbH|Müncheberg Stadt|144397|481|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15374/3250064642/BELMONT_FARMS_GMBH.html|office@eipig.de
39435|||Landwirtschaftsbetrieb Klietz GbR|Egeln Stadt|144306|481|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39435/3170311895/ANDREAS_KLIETZ_UND_HANS_JOACHIM_KLIETZ_ACKERBAU_GBR.html|landwirt.klietz@web.de
38379|||Domäne St. Ludgeri GmbH & Co. KG|Wolsdorf|144198|481|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/38379/2030314070/DOMAENE_SANKT_LUDGERI_GMBH_CO_KG.html|None
26121|||LWK Niedersachsen|Oldenburg (Oldenburg) Stadt|143926|480|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31226/2030366858/LWK_FAHRZEUGSERVICE_GMBH.html|info@lwk-peine.de
39418|||Landwirtschaft-Rathmannsdorf GmbH & Co KG|Staßfurt Stadt|143874|480|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39418/3170072186/LANDWIRTSCHAFT_RATHMANNSDORF_GMBH_CO_KG.html|lawira@t-online.de
16230|||Landprodukte Grüntal GbR|Sydower Fließ|143806|479|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/16230/3250078082/PETER_PFLUG_GUNNAR_PFLUG_LANDPRODUKTE_GRUENTAL.html|None
49453|||Heinrich & Henning Weghöft GbR|Wetschen|143714|479|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/49453/2050938806/HEINRICH_WEGHOEFT_UND_HENNING_WEGHOEFT_GBR.html|None
29410|||Depekolk GbR|Salzwedel Hansestadt|143620|479|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/29410/3350063243/DEPEKOLK_GBR.html|frank-glameyer@t-online.de
39359|||AG Wegenstedt mbH & Co.KG Landschwein|Calvörde|143338|478|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/erweiterte_suche.html|None
18513|||LWB Löhrke GbR|Glewitz|143224|477|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LWB+L%C3%B6hrke+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
99310|||Rinderaufzucht Wipfratal GmbH|Wipfratal|143141|477|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99310/3090053829/RINDERAUFZUCHT_WIPFRATAL_GMBH.html|None
39307|||Bio Power Binde GmbH|Genthin Stadt|142889|476|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39307/3170244111/BIO_POWER_BINDE_GMBH.html|None
29690|||Gerd & Stefan Volbers GbR|Essel|142748|476|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/29690/2050942295/GERD_UND_STEFAN_VOLBERS_GBR.html|info@volbers-landwirtschaft.de
29574|||Ernte 74 GmbH & Co. KG|EbstorfKlosterflecken|142565|475|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/29574/2330138022/ERNTE_74_GMBH_CO_KG.html|None
16348|||Gut Lanke GbR Gerhard & Michael Hauser|Wandlitz|142516|475|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gut+Lanke+GbR+Gerhard+%26+Michael+Hauser+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
6780|||Robert u. Martin Schmidt GbR|Zörbig Stadt|142453|475|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06780/3290099984/MARTIN_ROBERT_SCHMIDT_GBR_LANDWIRTSCHAFT.html|None
17321|||GbR Brauer|Ramin|141980|473|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/67549/6270163769/TIM_BRAUER_MATTHIAS_STRUPP_GBR.html|None
18276|||Ahlmann NicoGbR|Reimershagen|141839|473|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Ahlmann+NicoGbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
19386|||GbR Ebel / Schorling|Granzin|141781|473|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=GbR+Ebel+%2F+Schorling+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
35315|||Carsten Wagner GmbH|Homberg (Ohm) Stadt|141760|473|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/35315/6110409937/CARSTEN_WAGNER_GMBH.html|None
29386|||BGW GbR|Obernholz|141750|473|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/08064/3310111223/BGW_BAUHERRENGEMEINSCHAFT_WERKSTRASSE_HUETTELSGRUEN.html|None
59757|||Kemper GbR|Arnsberg Stadt|141712|472|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/59757/4270070967/KEMPER_GBR_LANDWIRTSCHAFT.html|biolandhof-kemper@yahoo.de
19273|||HL Agrar GmbH|Vellahn|141687|472|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19273/3330224614/HL_AGRAR_GMBH.html|None
6242|||Rößner Hirche GbR|Braunsbedra Stadt|141594|472|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06242/3130396855/JENNY_ROESSNER_THOMAS_HIRCHE_GBR.html|None
4746|||Landwirtschaftsbetrieb Wendishain GbRHerrn Helmut Roßberg|Hartha Stadt|140972|470|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landwirtschaftsbetrieb+Wendishain+GbRHerrn+Helmut+Ro%C3%9Fberg+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
16818|||Kränzliner Rinderproduktion u. Landschaftspflege GmbH|Märkisch Linden|140860|470|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/1/6/8/1/8_3.html|None
15754|||Kl.Eichholzer GmbH &Co KG|Heidesee|140836|469|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/kl_289.html|None
21709|||Thomas & Sven Matthiesen GbR|Burweg|140613|469|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/th_433.html|None
15306|||Tiggemann GmbH & Co. KG Schweinezuchtanlage|Lindendorf|140597|469|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15306/3250223156/TIGGEMANN_GMBH_CO_KG.html|None
15299|||Agrar GmbH Mixdorf|Mixdorf|140587|469|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15299/3250038281/AGRAR_GMBH_MIXDORF.html|None
23942|||Gutsverwaltung Kalkhorst Alfred Toepfer Stiftung F.V.S.|Kalkhorst|140422|468|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gutsverwaltung+Kalkhorst+Alfred+Toepfer+Stiftung+F.V.S.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
23942|||Gutsverwaltung Schwansee Freiherr von Schröder|Klütz Stadt|140387|468|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/23942/3330052060/GUTSVERWALTUNG_SCHWANSEE_FREIHERR_VON_SCHROEDER_INH_RUDOLPH_FREIHERR_VON_SCHROEDER.html|info@schwansee.de
4886|||Landwirtschaftsbetrieb Brähler GbRR. Brähler-Kohlmann u. R. Brähler|Beilrode|140372|468|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landwirtschaftsbetrieb+Br%C3%A4hler+GbRR.+Br%C3%A4hler-Kohlmann+u.+R.+Br%C3%A4hler+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
31867|||Güter in Schaumburg GbR|Hülsede|140322|468|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31867/2190507519/BIOENERGIE_GUETER_IN_SCHAUMBURG_GMBH_CO_KG.html|None
6526|||Oberländer GbR|Sangerhausen Stadt|140259|468|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06526/3130150657/LOTHAR_OBERLAENDER_HANNELORE_OBERLAENDER_GBR_LANDWIRTSCHAFTSBETRIEB.html|None
39319|||Kloster Domäne Jerichow GmbH & Co KG|Wust-Fischbeck|140061|467|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39319/3170306500/KLOSTER_DOMAENE_JERICHOW_GMBH_CO_KG.html|None
6333|||H & S - Agrar -Welbsleben GbR|Arnstein Stadt|140005|467|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=H+%26+S+-+Agrar+-Welbsleben+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
30982|||Oerie Agrar GbR|Pattensen Stadt|140001|467|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/30974/2190271665/ALBRECHT_FREIHERR_KNIGGE_ERNST_AUGUST_FREIHERR_KNIGGE_LAND_UND_FORSTWIRTSCHAFT_FRHR_KNIGGE_SCHE_MITEIGENTUEMERSCHAFT.html|None
39539|||Marx/Paul GbR|Havelberg Hansestadt|139917|466|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/23560/2270092717/ANDREAS_MARX_UND_JUERGEN_SCHRADER_MARX_SCHRADER_PARTNER_GBR.html|info@marx-schrader-und-partner.de
39291|||Gut Hohenziatz GbR|Möckern Stadt|139889|466|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39291/3170075036/HINRICH_LOEWE_WERNER_BODENSTEIN_GUT_HOHENZIATZ_GBR.html|None
39596|||Kasper/Schwarz GbR|Hohenberg-Krusemark|139713|466|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39596/3350001013/KASPER_SCHWARZ_GBR.html|None
4932|||Agrar-GmbH Prösen|Röderland|139640|465|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04932/3050025578/AGRARGESELLSCHAFT_MBH_PROESEN.html|None
39524|||Ostfriesland GbR|Schönhausen (Elbe)|139635|465|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39524/3350020507/H_A_DAMMEYER_OSTFRIESLAND_GBR.html|dammeyer5@web.de
