6901|||AG  eG Rackith|Kemberg Stadt|444942|1483|034927 20217||Rackither Gewerbepark OT|||Landesprodukte Großhandel|Agrargenossenschaft eG Rackith|None
8547|||Agrargenossenschaft Syrau e.G.|Plauen Stadt|444281|1481|037439 6221||Bergstraße 1|||Molkerei|Agrargenossenschaft Syrau e.G.|None
98634|||Agrargenossenschaft Vorderrhön Hümpfershausen eG|Friedelshausen|444105|1480|036940 50217||Unter der Linde 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Vorderrhön e.G. Hümpfershausen|None
18184|||ABG Broderstorf KG|Broderstorf|444104|1480|038204 12990||Fienstorfer Mühle 40|||Landwirtschaftsbetrieb|Abg Broderstorf KG|None
17166|||Agrarprod.Niendorf GmbH|Teterow Stadt|443136|1477|03996 183266||Malchiner Str. 52|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Niendorf GmbH|None
9573|||AGRO-Produkt GmbH|Leubsdorf|440427|1468|037291 20230||Alte Dorfstraße 23|||Landwirtschaftsbetrieb|Agro-produkt GmbH|http://www.ezg-milchquelle-chemnitz.de/mitglieder/mitgliedsbetriebe.html
29413|||Agrar-Erzeugerg.Abbendorf|Diesdorf Flecken|439174|1464|03902 242||Hohenböddenstedt 13|||Landmaschinenhändler|Agrarerzeugergenossenschaft Abbendorf e.G.|None
1561|||Agrargenossenschaft Skäßchen e.G.|Großenhain Stadt|438697|1462|03522 540970||Alte Hauptstr. 54|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Skäßchen E.G.|None
9471|||Agrargenossenschaft  e.G.  Königswalde|Königswalde|435637|1452|03733 188070||Geyersdorfer Str. 18|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G.Königswalde|http://www.agrarkoenigswalde.de/
19372|||Agrargenossenschaft Rom / Meckl.e.G.|Rom|435274|1451|038731 23561||Str. der MTS 17||||Agrargenossenschaft Rom/Meckl. eG|None
6905|||AG Trebitz e. G.|Bad Schmiedeberg Stadt|433724|1446|034927 21120||Schafstraße 29|||Landwirtschaft|Agrargenossenschaft Trebitz e.G.|None
18292|||APN Agrarproduktion GmbH &CoKG|Kuchelmiß|433605|1445|038456 60908||Ziegeleiweg 3|||Landwirtschaftliche Produkte Einzelhandel|A.P.N. Agrarproduktion Nebeltal GmbH & Co. KG|None
99976|||Agrargenossenschaft Luhnetal Lengefeld eG|Anrode|432912|1443|036023 50248||Bickenrieder Weg 9|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Luhnetal Lengefeld e.G.|http://www.genossenschaften.de/20-geburtstag-der-agrargenossenschaft-luhnetal-lengefeld-eg
17213|||Agrarunion e.G. Kogel|Fünfseen|431211|1437|039924 2234||Am Eulenberg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrarunion e.G. Kogel|None
6493|||Agrar-Gen. Badeborn e.G.|Ballenstedt Stadt|430956|1437|039483 476||Am Teich 263D|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Badeborn e.G.|https://www.heimischelandwirtschaft.de/users/agrar-genossenschaft-badeborn
19086|||Agrargenossenschaft Plate e.G.|Plate|430941|1436|03861 2002||Banzkower Str. 68|||Landwirtschaftsbetrieb|Agrargenossenschaft Plate e.G.|http://www.agrar-plate.de/
98590|||Agrargenossenschaft Rosagrund e.G.|Rosa|430465|1435|036968 580||Pleßstraße 28|||Landwirtschaftsbetrieb|Agrargenossenschaft Rosagrund e.G.|None
6536|||AgrarGen.Uftrungen eG.|Südharz|430089|1434|034653 7200||Zum Seeberg 10|||Landmaschinenhändler|Agrargenossenschaft Uftrungen e.G.|http://www.agrar-uftrungen.de/
16909|||ATU Herzsprung GmbH|Heiligengrabe|429377|1431|033965 40227||Siedlerstraße 6|||Landwirtschaftliche Produkte Einzelhandel|ATU Herzsprung Ackerbau und Tierzucht GmbH|None
39307|||AG Karow e. G.|Jerichow Stadt|428066|1427|039347 243||Friedenstraße 11|||Landwirtschaftsbetrieb|Agrargenossenschaft Karow e.G.|None
1920|||ABK Agrarbetriebsgesellschaft mbH Kriepitz|Elstra Stadt|427275|1424|035793 5248||Gödlauer Str. 6||||ABK Agrarbetriebsgesellschaft mbH Kriepitz|None
6577|||Agrar GmbH zur Schmücke|Oberheldrungen|426658|1422|034673 91247||Harraser Weg 26|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Zur Schmücke|None
9623|||Agrargenossenschaft Bergland Clausnitz eG|Rechenberg-Bienenmühle|426142|1420|037327 83930||Hauptstraße 13|||Landwirtschaftsbetrieb|Agrargenossenschaft Bergland eG|http://www.agrar-bergland-clausnitz.de/
15898|||Agrar-GmbH Landgut  Wellmitz|Neißemünde|426122|1420|033652 242||Landgut 1|||Landwirtschaftsbetrieb|Agrar-GmbH Landgut Wellmitz|None
7768|||Agrargenossenschaft  Reinstädter Grund eG|Reinstädt|425799|1419|036422 22228||Am Geunitzer Weg 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Reinstädter Grund eG|http://www.lifestart.de/unternehmen/agrargenossenschaft-reinstaedter-grund-eg/
98631|||Agrar-und Tierzuchtgenossenschaft Grabfeld e.G.|Grabfeld|425427|1418|036944 51775||Behrunger Weg|||Tierzucht und Tierhaltung|Agrar- und Tierzuchtgenossenschaft "Grabfeld" e.G.|None
19348|||AG eG Pirow|Pirow|425019|1417|038785 60352||Dorfring 1a|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Pirow e. G.|http://prignitzer-genossenschaften.de/?cid=1363263340&name=Agrargenossenschaft+Pirow+eG#Kontakt
17159|||AG e.G. Zarnekow|Dargun Stadt|424535|1415|039959 20225||Levin 44|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft e.G. Zarnekow|None
18246|||Agrar-Genossenschaft Selow eG|Klein Belitz|423879|1413|038461 2604||Dorfstraße 37|||Landwirtschaftsbetrieb|Agrar-Genossenschaft Selow eG|None
17166|||Agrarbetrieb e.G. Schorssow|Schorssow|423816|1413|039933 70545||Bülower Str. 3|||Landwirtschaftliche Genossenschaften|Agrarbetrieb e.G. Schorssow|None
7985|||Agrargenossenschaft Am Kuhberg eG|Elsterberg Stadt|421448|1405|036621 8890||Wipplas|||Landwirtschaft|Agrargenossenschaft Am Kuhberg eG|http://www.am-kuhberg-eg.de/
19288|||Agrarproduktion Krenzlin e.G.|Alt Krenzlin|420567|1402|038751 20325||Waldstraße 9|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Krenzlin eG|None
7389|||Agrarprodukte Laskau GmbH|Knau|419992|1400|036484 20060||An der Bahn 4|||Landwirtschaft|Agrarprodukte Laskau eG|http://www.ezgq.com/scripts/EZGQ.EXE?Mitglied2=Agrarprodukte+Laskau+GmbH
99713|||Agrargenossenschaft Abtsbessingen e.G.|Abtsbessingen|419528|1398|036020 73136||Billeber Str. 1A|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Abtsbessingen e.G.|None
2929|||Agrarprodukt Rothenburg GmbH|Rothenburg/O.L. Stadt|417959|1393|035891 35132||Horkaer Str. 24|||Landwirtschaftliche Produkte Einzelhandel|Agrarprodukt Rothenburg GmbH|None
16230|||Agronomia Schönfeld Agrarproduktions GmbH & Co. KG|Werneuchen Stadt|417938|1393|03337 430918||Kastanienstraße 8|||Landwirtschaftliche Produkte Großhandel|Agronomia Agrarproduktions GmbH & Co Schönfeld KG|None
39576|||AG Möringen e.G.|Stendal Hansestadt|417611|1392|039329 285||Neue Str. 3|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft eG Möringen|None
3051|||Agrargenossenschaft Kahren/Branitz eG|Cottbus Stadt|416817|1389|0355 524152||Alter Cottbuser Weg 7|||Landwirtschaftsbetrieb|Agrargenossenschaft Kahren/Branitz eG|http://www.agkahren.de/index.php?option=com_content&view=article&catid=39%3Aunser-bauernhof&id=46%3Awir-stellen-uns-vor&Itemid=60
1561|||Agrargenossenschaft Am Raschütz e.G. Weißig|Lampertswalde|416682|1389|035248 81304||An der Mühle 13|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Am Raschütz e.G.|None
16775|||Agrar GmbH Sonnenberg|Schönermark|415993|1387|03306 2266||Granseer Str. 8|||Werkstätten|Agrar-GmbH Sonnenberg|http://www.moz.de/artikel-ansicht/dg/0/1/1266782
15926|||Agrar GmbH Langengrassau|Heideblick|414371|1381|035454 321||Langengrassau Luckauer Str. 61b|||Landwirtschaftsbetrieb|Agrar GmbH Langengrassau|https://www.youtube.com/watch?v=iwWts7RGmVQ
6420|||Agrar e.G. Könnern|Könnern Stadt|413689|1379|034691 20217||Köthener Str. 8A|||Landwirtschaftsbetrieb|Agrar e.G. Könnern|http://www.mz-web.de/bernburg/agrarbetrieb-die-agrar-e-g--koennern,20640898,17533666.html
39590|||AG Roland Buch e.G.|Tangermünde Stadt|413282|1378|039362 81257||Querstraße 17|||Landwirtschaftsbetrieb|Agrargenossenschaft Roland Buch eG.|None
37355|||Agrargenossenschaft Im Ohnetal eG|Niederorschel|412748|1376|036076 50387||Bruch 7A|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Im Ohnetal eG|http://www.nachhaltige-landwirtschaft.info/im_ohnetal.html
7646|||Agrargenossenschaft Geisenhain e.G.|Gneus|412022|1373|036428 13607||Obergneus 19|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Geisenhain e.G.|None
14662|||AG Wutzetz eG|Friesack Stadt|411898|1373|033235 1254||Alte Poststraße 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Wutzetz eG|None
4509|||Agrargenossenschaft Beerendorf eG|Delitzsch Stadt|410934|1370|034202 92249||Beerendorfer Anger 76|||Landwirtschaftsbetrieb|Agrargenossenschaft Beerendorf e.G.|http://www.landkreis-nordsachsen.de/f-berufe-d-33-16.html
1458|||Agrarcentrum Grünberg Landwirtschaftl. Bewirtschaftungs GmbH|Ottendorf-Okrilla|410480|1368|035205 4290||Prof.-Nagel-Straße 6|||Landwirtschaftliche Produkte Großhandel|Agrarcentrum Grünberg Landwirtschaftliche Bewirtschaftungs GmbH|http://hofladen-weixdorf.de/
1665|||Agrargesellschaft Krögis/Heynitz mbH|Käbschütztal|410034|1367|035244 41208||Gewerbestraße 8|||Landwirtschaftsbetrieb|Agrargenossenschaft Pflanzen- und Tierproduktion Krögis/Heynitz e.G.|None
99636|||Agrargenossenschaft Rastenberg e.G.|Rastenberg Stadt|409350|1365|036377 80227||Roldislebenerstr. 3|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Rastenberg e.G.|http://www.agrar-rastenberg.de/
19357|||AG eG Dallmin|Karstädt|408739|1362|038783 60231||Marktpl. 23|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Dallmin e.G.|http://prignitzer-genossenschaften.de/?cid=1363190381&name=Agrargenossenschaft+Dallmin+eG#Kontakt
17390|||Agrar- GmbH Murchin|Murchin|408224|1361|03971 290640||Pinnow 17A|||Landesprodukte Großhandel|Agrar GmbH Murchin|None
16303|||Agrar Produkt GmbH Kunow|Schwedt/Oder Stadt|408128|1360|033331 65222||Kunower Dorfstraße 63|||Landwirtschaftliche Produkte Einzelhandel|Agrar Produkt GmbH Produktion, Erwerb und Handel Kunow|None
1833|||Agrargenossenschaft Polenztal e. G.|Stolpen Stadt|407957|1360|035973 24931||Scheibenmühlenstraße 13B|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Polenztal e.G.|None
6484|||Agrar-Gen. Ditfurt e.G.|Ditfurt|407636|1359|03946 3571||Harslebener Str. 12|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Ditfurt e. G.|None
14715|||AG Strodehne e.G.|Havelaue|405261|1351|033875 30735||Scheunstelle|||Landwirtschaftsbetrieb|Agrargenossenschaft Havelstrand Strodehne e.G.|None
99428|||Agrargenossenschaft Thüringer Korn und Rind e.G. Isseroda|Isseroda|405127|1350|03643 825231||Untere Schloßgasse 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Thüringer Korn und Rind e.G. Isseroda|None
17398|||Agrargesellschaft Kosenow GmbH|Neu Kosenow|404849|1349|039726 20319||Dorfstraße 7|||Landwirtschaftliche Produkte Großhandel|Agrargesellschaft Kosenow GmbH|None
17337|||Agrargen. e.G. Wilsickow-Milow|Uckerland|404088|1347|039752 20229||Wilsickow 8||||Agrargenossenschaft e.G. Wilsickow-Milow|http://www.uckerland.de/verzeichnis/mandat.php?mandat=18108&kategorie=880
4552|||Agrargenossenschaft Neukirchen e. G.|Borna Stadt|403924|1346|03433 204080||Thränaer Str. 36|||Landwirtschaftsbetrieb|Agrargenossenschaft Neukirchen e.G.|None
1814|||Agrargenossenschaft Oberes Elbtal Reinhardtsdorf e. G.|Reinhardtsdorf-Schöna|401597|1339|035028 80422||Schrammsteinblick 67A|||Landwirtschaftsbetrieb|Agrargenossenschaft Oberes Elbtal Reinhardtsdorf e. G.|None
17291|||Agrarges.  Potzlow mbH & Co KG|Oberuckersee|401418|1338|039863 257||Gartenstraße 5|||Landwirtschaftsbetrieb|Agrargesellschaft Potzlow mbH & Co KG|http://www.gut-potzlow.de/
39307|||Agrarhof Kade eG|Jerichow Stadt|401290|1338|039347 218||Belicke 11|||Landwirtschaftliche Produkte Einzelhandel|Agrarhof Kade e. G. Kade|None
4758|||Agrargenossenschaft Altoschatz-Merkwitz e.G.|Oschatz Stadt|401159|1337|03435 920027||Flurweg 10|||Landwirtschaftsbetrieb|Agrargenossenschaft Altoschatz-Merkwitz e.G.|http://www.agrar-oschatz.de/
19336|||AG eG Groß Lüben|Bad Wilsnack Stadt|400323|1334|038791 2727||Abbau Lanken|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Groß Lüben e.G.|http://prignitzer-genossenschaften.de/?cid=1363262267&name=Agrargenossenschaft+Gro%C3%9F+L%C3%BCben+eG#Kontakt
14789|||AG Wusterwitz e.G.|Wusterwitz|398946|1330|033839 261||Rosenthaler Weg 46|||Landwirtschaftsbetrieb|Agrargenossenschaft Wusterwitz e. G.|None
38836|||Agrarproduktion Dingelstedt eG|Huy|398632|1329|039422 63014||Julius-Lübke-Straße 58|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Dingelstedt e.G.|None
99439|||Agrargenossenschaft Kleinobringen e.G.|Ramsla|397685|1326|036452 70775||Bei der Linde 23|||Landmaschinenhändler|Agrargenossenschaft Kleinobringen e.G.|None
9496|||Agrargesellschaft Ansprung mbH /die|Marienberg Stadt|396366|1321|037363 18969||Ansprunger Hauptstr. 7|||Landwirtschaftsbetrieb|Agrargesellschaft Ansprung mbH|None
14929|||AG Flämingland Marzahna eG|Treuenbrietzen Stadt|396260|1321|033747 60216||Feldheimer Str. 2|||Landwirtschaftsbetrieb|Agrargenossenschaft Flämingland Marzahna e. G.|None
17326|||Bagemühler Agrar eG|Brüssow Stadt|395752|1319|039742 80385||Grünberg 34|||Landwirtschaftsbetrieb|Bagemühler Agrar eG|None
7616|||Agrargenossenschaft  Nausnitz e.G.|Nausnitz|394964|1317|036692 22297||Poxdorfer Weg 32|||Landwirtschaft|Agrargenossenschaft Nausnitz eG|None
17309|||Agrargesellschaft Klein Luckow mbH|Klein Luckow|394286|1314|039752 20231||Max-Schmeling-Straße|||Landesprodukte Großhandel|Agrargesellschaft Klein Luckow mbH|None
99438|||Agrarunternehmen Tannroda e.G.|Bad Berka Stadt|394227|1314|036450 4120||Rittersdorfer Weg 2|||Landwirtschaftliche Produkte Einzelhandel|Agrarunternehmen Tannroda e.G.|None
15234|||Agrarges. Lichtenberg mbH|Frankfurt (Oder) Stadt|393023|1310|0335 547287||Biegener Weg 2|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Lichtenberg mbH|http://www.agrarlichtenberg.de/impressum/
19079|||Agrarproduktivgenossenschaft Banzkow / Mirow eG|Banzkow|392037|1307|0172 3230676||Plater Str. 12|||Versicherungsagenturen und -Vermittler (zertifiziert)|Agrarproduktivgenossenschaft Banzkow/Mirow eG|None
37318|||Agrargesellschaft Arenshausen mbH|Marth|391580|1305|036081 68090||Dorfstraße 2|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Arenshausen mbH|None
99765|||Agrarproduktion Goldene Aue GmbH|Görsbach|391538|1305|036333 70284||Alte Str. 356|||Landwirtschaftsbetrieb|Agrarproduktion Goldene Aue GmbH|None
14793|||Agrargen. Buckau e. G.|Buckautal|391142|1304|033830 240||Buckauer Str. 22C|||Landwirtschaftsbetrieb|Agrargenossenschaft Buckau eG|http://www.amt-ziesar.de/verzeichnis/mandat.php?mandat=14497&kategorie=660
16792|||Agrar-GmbH Schorfheide|Zehdenick Stadt|390408|1301|03307 36824||Wesendorfer Str. 1|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Schorfheide|http://www.buckower.com/
8294|||Agrargenossenschaft Affalter/Lößnitz e.G|Lößnitz Stadt|388930|1296|03771 56810||Obere Bahnhofstraße 13G|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Affalter/ Lößnitz e. G.|http://www.agrar-loessnitz.de/cms/
39524|||AG Elbeland Scharlibbe eG|Klietz|387906|1293|039327 9820||Am Trübengraben 1|||Landmaschinenhändler|Agrar-Genossenschaft Elbeland eG.|https://www.youtube.com/watch?v=-EuU9nRmcBk
7330|||Agrar GmbH Steinerne Heide|Probstzella|387733|1292|036735 737629||Großgeschwenda||||Agrar GmbH "Steinerne Heide|None
1825|||Agrarproduktion Heidenau GmbH|Liebstadt Stadt|387725|1292|03529 519210||Liebstadt||||Agrarproduktion Heidenau GmbH|None
18528|||Agrargenossenschaft Neklade eG|Bergen auf Rügen Stadt|386689|1289|03838 22285||Neklade 14|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Neklade eG|None
37345|||Agrargesellschaft Stöckey GbR|Sonnenstein|386455|1288|036072 80191||Poststraße|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Stöckey GbR|None
16278|||Agrargem.Greiffenberg  GmbH|Angermünde Stadt|385541|1285|033334 85919||Dorfmitte 15|||Landwirtschaftliche Produkte Einzelhandel|Agrargemeinschaft Greiffenberg GmbH|None
99713|||Agrarunternehmung Holzsußra e.G.|Holzsußra|385395|1285|036020 73012||Hauptstraße|||Grosshändler|Agrarunternehmung Holzsußra eG|None
9603|||Agrargenossenschaft  Großschirma eG|Großschirma Stadt|384608|1282|037328 204||Am Schreiberschacht 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Großschirma e.G.|None
4838|||Agrargenossenschaft Doberschütz eG|Doberschütz|384128|1280|034244 50215||Martha-Brautzsch-Straße 46|||Landwirtschaftsbetrieb|Agrargenossenschaft Doberschütz e.G.|None
4862|||Agrargesellschaft Langenreichenbach mbH|Mockrehna|382537|1275|034221 50464||Am Heidelbach 25|||Landwirtschaftsbetrieb|Agrargenossenschaft Langenreichenbach e.G.|http://www.langenreichenbach.de/
4651|||Agrargesellschaft Bad Lausick mbH|Bad Lausick Stadt|381931|1273|034345 22672||Am Butterberg 12|||Grosshändler|Agrargesellschaft Bad Lausick mbH|http://www.agrar-badlausick.de/
8297|||Agrargenossenschaft Dorfchemnitz e.G.|Zwönitz Stadt|380610|1269|037754 2204||An den Gütern 5|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Dorfchemnitz e.G.|http://www.agrargenossenschaft-dorfchemnitz.de/impressum.html
6766|||AG Raguhn e.G.|Bitterfeld-Wolfen Stadt|380291|1268|03494 23229||Schäferstraße 1|||Landmaschinenhändler|Agrargenossenschaft Raguhn e.G|None
8538|||Agrargenossenschaft eG Großzöbern|Weischlitz|379761|1266|037436 2503||Plauener Str. 12|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G. Großzöbern Verwaltung|http://www.ag-grosszoebern.de/
16928|||AG eG Retzin|Plattenburg|379401|1265|033983 70180||Retziner Weg|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Retzin eG|http://prignitzer-genossenschaften.de/?cid=1363263707&name=Agrargenossenschaft#Kontakt
14797|||Agrargesell.  Emster-Land mbH|Kloster Lehnin|377004|1257|03382 817||Str. zum Kombinat|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Emster-land mbH|http://www.agrargenossenschaft-emster-land.de/
15848|||Agrargesellschaft Leißnitz mbH|Friedland Stadt|376665|1256|033676 5306||Leißnitz 26|||Landwirtschaftliche Genossenschaften|Agrargesellschaft Leißnitz mbH|None
17279|||Agrargen. Beenz eG|Lychen Stadt|376028|1253|039888 2453||Chaussee 21|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Beenz e.G.|http://www.benz-ag.eu/
18442|||Agrar GmbH  Niepars|Niepars|375894|1253|038321 314||Waldweg 6|||Landwirtschaft|Agrar GmbH Niepars|None
18230|||Körchower Land Agrargesellschaft mbH|Biendorf|375749|1252|038294 9200||Waldweg 1A|||Landwirtschaftsbetrieb|Agrar- und Kommunaldienstleistungs-GmbH Körchow|None
99326|||Agrargesellschaft Deube mbH Nahwinden|Ilmtal|374389|1248|03629 4521||Nahwinden 6|||Landwirtschaftsbetrieb|Agrargesellschaft Deube mbH Nahwinden|http://www.agrarcenter-griesheim.de/die-gesellschafter.php
6408|||Agrargen. e.G. Ilberstedt|Ilberstedt|374175|1247|03471 36140||Cölbigk 31|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G. Ilberstedt|None
19376|||Agrargenossenschaft Klein Pankow e.G.|Siggelkow|373806|1246|038724 20214||Dorfstraße 26A|||Landwirtschaft|Agrargenossenschaft Klein Pankow e.G.|http://www.gemeinde-siggelkow.de/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=9&sobi2Id=2&Itemid=94
16845|||Ag Milchquelle Stüdenitz eG|Stüdenitz-Schönermark|373370|1245|033972 40205||Am Berg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Milchquelle Stüdenitz eG|http://www.milchquelle.com/ansprechpartner.html
8396|||Agrargenossenschaft Oberwiera e.G.|Oberwiera|372744|1242|037608 22946||Hauptstraße 10|||Landwirtschaftsbetrieb|Agrargenossenschaft Oberwiera e.G.|None
16928|||AG eG Mesendorf|Pritzwalk Stadt|372476|1242|03395 700905||Kuhbierer Weg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G. Mesendorf|http://prignitzer-genossenschaften.de/?cid=1363261334&name=Agrargenossenschaft+eG+Mesendorf#Kontakt
17209|||Agrar Eldequell GmbH|Fincken|372139|1240|039922 82880||Dorfstr. 23||||Agrar Eldequell GmbH|None
4838|||Agrargenossenschaft Krippehna e.G.|Zschepplin|371672|1239|03423 600913||Gartenstraße 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Krippehna e.G.|http://www.landkreis-nordsachsen.de/f-berufe-d-19-10.html
38486|||AG Lockstedt eG|Klötze Stadt|371088|1237|03909 41202||Hinterstraße 28|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft e.G. Lockstedt Werkstatt|http://www.agrar-lockstedt.de/
18246|||APG Klein Sien e.G.|Jürgenshagen|370785|1236|038464 20736||Dorfstraße 18|||Landwirtschaftsbetrieb|Agrar GmbH Klein Sien|None
19395|||Aalberts KG|Wendisch Priborn|370614|1235|038737 20427||Retzower Weg 3|||Landwirtschaftsbetrieb|Aalberts KG|http://www.besserschlafenmilch.de/wer_sind_wir_aalberts_kg.php
4758|||ABG Gaunitz GmbH & Co. KG ABG Agrar Verwaltungs GmbH diese|Liebschützberg|369986|1233|03435 622116||Am Stützpunkt 1|||Landwirtschaftsbetrieb|Abg Gaunitz GmbH & Co. KG|http://www.online-handelsregister.de/handelsregisterauszug/sn/Leipzig/A/ABG+motion+GmbH+%26+Co.+KG/1926908
1561|||Agrargenossenschaft Görzig e.G.|Großenhain Stadt|369211|1231|035263 61352||Mühlenstraße 16|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Görzig eG|None
17098|||Agrar GmbH Lübbersruh|Friedland Stadt|368344|1228|039601 20293||Woldegker Chaussee 6A|||Landwirtschaftsbetrieb|Agrar GmbH Lübbersruh|http://luebbersruh.de/
15848|||Agrargesellschaft Trebatsch-Mittweide mbH|Tauche|368301|1228|033674 403||Sawaller Str. 7|||Landwirtschaftsbetrieb|Agrargesellschaft Trebatsch-Mittweide mbH|None
18273|||Agrar e.G. Güstrow|Güstrow Stadt|366624|1222|03843 683089||Langendammscher Weg 2|||Landwirtschaftliche Produkte Einzelhandel|Agrar eG|None
39619|||AG Sanne-Kerkuhn e.G.|Arendsee (Altmark) Stadt|365390|1218|039034 566||Sanner Dorfstraße|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G. Sanne-Kerkuhn|None
6526|||Agrar e.G. Wippra-Popperode|Sangerhausen Stadt|364956|1217|034775 80019||Zum Neuen Schloß 8|||Immobilienagentur|Agrargenossenschaft e.G. Wippra-Popperode|None
2785|||Agrargenossenschaft Bertsdorf-Olbersdorf e.G.|Olbersdorf|364883|1216|03583 690159||Bertsdorfer Str. 30|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Bertsdorf-Olbersdorf e.G.|None
6712|||AB Droßdorf e.G.|Gutenborn|363331|1211|03441 212352||Ossiger Str. 25|||Landwirtschaftliche Produkte Einzelhandel|Agrarbetrieb eG Droßdorf|None
7613|||Agrargenossenschaft Königshofen e.G.|Heideland|362705|1209|036691 46016||Am Sportpl. 6|||Landwirtschaftsbetrieb|Agrargenossenschaft Königshofen eG|http://thueringer-wurst-verkauf.de/
99510|||Agrarproduktion Großromstedt GmbH & Co KG|Saaleplatte|362368|1208|036425 22205||Dorfstraße 1A|||Landesprodukte Großhandel|Agrarproduktion-Großromstedt GmbH & Co. KG|None
6347|||Adendorfer AgrarGen. eG.|Gerbstedt Stadt|361668|1206|034783 2931529347||Schlenzetaler Str. 12|||Landwirtschaftliche Genossenschaften|Adendorfer Agrargenossenschaft e.G.|http://www.agrar-gerbstedt.de/AAG/AAG.htm
4655|||Agrargenossenschaft e.G. Kohrener Land|Kohren-Sahlis Stadt|361539|1205|034344 61286||Rüdigsdorf 43|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G. Kohrener Land|http://www.kohren-sahlis.de/Unternehmen-Details.126+M58f295bf538.0.html
15848|||Agrargenossenschaft Goldene Ähre Giesensdorf eG|Tauche|360258|1201|033675 301||Brieschter Weg 8|||Grosshändler|Agrargenossenschaft Goldene Ähre Giesensdorf e.G.|None
39171|||Agrar-u.Milchhof Stemmern GmbH|Sülzetal|359714|1199|039205 21525||Welsleber Str. 1|||Tierzucht und Tierhaltung|Agrar- u. Milchhof Stemmern GmbH|http://www.tonkens-agrar.de/Agrar-_und_Milchhof_Stemmern_GmbH.html
39624|||Agrar GmbH Kalbescher Werder|Kalbe (Milde) Stadt|359163|1197|039030 2593||Sieper Str.|||Landwirtschaftsbetrieb|Agrar GmbH Kalbescher Werder|None
1833|||Agrargenossenschaft Wesenitztal Dürrröhrsdorf e. G.|Dürrröhrsdorf-Dittersbach|358450|1195|035026 9840||Porschendorfer Str. 8|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Wesenitztal e.G.|None
18236|||AgriKultur Kröpelin GmbH|Kröpelin Stadt|357903|1193|038292 8610||Hundehäger Weg 4|||Landwirtschaft|AgriKultur Kröpelin GmbH|None
6268|||Agrarunternehmen Steigra eG|Steigra|356183|1187|034461 55291||Wirtschaftsstraße 1|||Landwirtschaftliche Produkte Einzelhandel|Agrarunternehmen Steigra e G|None
