3205|||Lindenhof GbR|Calau Stadt|163169|544|03581 740064||Hauptstraße 10|||Internet Trading|Gemeinschaft Lindenhof|http://www.firmenwissen.de/az/firmeneintrag/45133/5110341194/HANS_DIETER_HAEUSER_UND_WBG_LINDENHOF_GMBH_LINDENHOF_GBR.html|None
6198|||Lindenhof GbR|Salzatal|119085|397|03581 740064||Hauptstraße 10|||Internet Trading|Gemeinschaft Lindenhof|http://www.firmenwissen.de/az/firmeneintrag/45133/5110341194/HANS_DIETER_HAEUSER_UND_WBG_LINDENHOF_GMBH_LINDENHOF_GBR.html|None
97478|||Lindenhof GbR|Knetzgau|52253|174|03581 740064||Hauptstraße 10|||Internet Trading|Gemeinschaft Lindenhof|http://www.firmenwissen.de/az/firmeneintrag/45133/5110341194/HANS_DIETER_HAEUSER_UND_WBG_LINDENHOF_GMBH_LINDENHOF_GBR.html|None
72119|||Lindenhof GbR|Ammerbuch|46692|156|03581 740064||Hauptstraße 10|||Internet Trading|Gemeinschaft Lindenhof|http://www.firmenwissen.de/az/firmeneintrag/45133/5110341194/HANS_DIETER_HAEUSER_UND_WBG_LINDENHOF_GMBH_LINDENHOF_GBR.html|None
67112|||Peter und Heike Fehmel GbR|Mutterstadt|48111|160|06234 947670||Im Grund 1|||Landwirtschaft|Gemüse Fehmel|http://www.firmenwissen.de/az/firmeneintrag/90427/8190855616/PETER_UND_HEIKE_GERL_GBR_P_H_TEAM_HAUS_UND_GARTENSERVICE.html|pundh_team@t-online.de
67112|||GEMÜSE RENNER GBR|Mutterstadt|144603|482|06234 92670||Neustadter Str. 95|||Obst- und Gemüsehandel|Gemüse Renner V+V GmbH|http://www.firmenwissen.de/az/firmeneintrag/67112/7150155181/GEMUESE_RENNER_V_V_GMBH.html|info@der-gemuese-renner.de
4720|||Genossenschaft Agrarland eG Lüttewitz|Mochau|409639|1365|034325 20302||Leschen 8|||Landmaschinenhändler|Genossenschaft Agrarland eG Lüttewitz|http://www.firmenwissen.de/az/firmeneintrag/04720/3150041566/GENOSSENSCHAFT_AGRARLAND_EG_LUETTEWITZ.html|agrarland-leschen@t-online.de
19209|||GbR Maas Ackerbau|Lützow|145327|484|038874 22006||Hof 13|||Landwirtschaftsbetrieb|Georg Maas und Gunda Maas Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/19209/3330052088/GEORG_MAAS_UND_GUNDA_MAAS.html|gmaas@t-online.de
38518|||Georgshof GmbH & Co. KG|Gifhorn Stadt|79369|265|05371 940823||Steinweg 20|||Verwaltungsgesellschaften|Georgshof Verwaltungs-GmbH|http://www.firmenwissen.de/az/firmeneintrag/38518/2070026632/GEORGSHOF_GMBH_CO_KG.html|None
4420|||Landwirtschaftsbetrieb Freygang GbR|Markranstädt Stadt|122143|407|0341 9420058||Dölziger Str. 15|||Landwirtschaftsbetrieb|Gerald Freygang Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/04420/3150107992/GERALD_ANDREAS_FREYGANG_GBR_LANDWIRTSCHAFTSBETRIEB.html|None
99189|||Geratal Agrar GmbH & Co. KG|Andisleben|1059638|3532|036201 5270||Gebeseestraße|||Grosshändler|Geratal Agrar GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/99189/3090008470/GERATAL_AGRAR_GMBH_CO_KG.html|info@geratal-agrar.de
55606|||SCHÄFER GdbR|Oberhausen bei Kirn|61134|204|06825 44218||Hauptstraße 5|||Metallbauunternehmen|Gerd & Stephanie Schäfer GbR|http://www.firmenwissen.de/az/firmeneintrag/66333/7290520615/FRITZ_CLAUS_SCHAEFER_KARL_LUDWIG_SCHAEFER_GRUNDSTUECKS_GDBR.html|pschaefer@komplet.com
17153|||GbR Gropp|Stavenhagen Reuterstadt Stadt|155154|517|039954 31266||Klockow 14|||Landwirtschaft|Gerd Gropp Thomas Gropp und Markus Gropp GbR|http://www.firmenwissen.de/az/firmeneintrag/17153/3490031699/GERD_GROPP_THOMAS_GROPP_UND_MARKUS_GROPP_GBR_LANDWIRTSCHAFT.html|None
74538|||Schreyer GbR Gerhard u. Sonja|Rosengarten|45921|153|0791 59585||Unterdorfstraße 16|||Rinderzüchtereien|Gerhard & Sonja Schreyer GbR|http://www.firmenwissen.de/az/firmeneintrag/74538/7070219354/GERHARD_SONJA_SCHREYER_GBR_LANDWIRTSCHAFT.html|None
6721|||GbR Berger Krug|Meineweh|217352|725|034422 21005||Zellschner Str. 3|||Landwirtschaftsbetrieb|Gerhard Berger und Wolfgang Krug GbR|http://www.firmenwissen.de/az/firmeneintrag/06721/3130066519/GERHARD_BERGER_MARCUS_BERGER_WOLFGANG_KRUG_LANDWIRTSCHAFT.html|None
96269|||Steffen u.Gerhard Ehrlich GdbR|Großheirath|60033|200|09569 92091||Welsberger Str. 4|||Landwirtschaftsbetrieb|Gerhard Ehrlich|http://www.firmenwissen.de/az/9/6/2/6/9_2.html|None
50769|||Gerd Fuchs und Sohn|Köln Stadt|63845|213|0221 7087927||Kasselberger Weg 153|||Landwirtschaftsbetrieb|Gerhard Fuchs Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/50769/5190531208/GERHARD_FUCHS_UND_CHRISTIAN_FUCHS_LANDWIRTSCHAFT.html|fuchsundsohn@yahoo.de
25850|||Hinrichsen GbR|Behrendorf|81808|273|0221 3377346||Schwetzinger Str. 36|||Brandschutzberater|Gerhard Holz|http://www.firmenwissen.de/az/firmeneintrag/25938/2090253023/RIEWERT_HINRICHSEN_TAY_HINRICHSEN_MILCHVIEHWIRTSCHAFT_GBR.html|None
99867|||Saatzucht Gotha-Friedrichswerth Kley - von Rümker GbR|Gotha Stadt|329209|1097|03621 707486||Pfarrstraße 8|||Landwirtschaftsbetrieb|Gerhard Kley und Mortimer von Rümker Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/99867/3230029177/MATTHIAS_KLEY_UND_MORTIMER_VON_RUEMKER_LANDWIRTSCHAFT.html|m.ruemker@t-online.de
63688|||Sauerwein GbR|Gedern Stadt|70857|236|06045 1758||Kefenröder Str. 11|||Landwirtschaftsbetrieb|Gerhard Sauerwein GbR|http://www.firmenwissen.de/az/firmeneintrag/63688/6110426299/GERHARD_SAUERWEIN_LUTZ_SAUERWEIN_JAN_SAUERWEIN_GBR_BIOGASANLAGE.html|None
89191|||Hermann Gerhard und Markus GbR|Nellingen|49903|166|07337 6805||Scheitergässle 11|||Tierzucht und Tierhaltung|Gerhard und Markus Hermann GbR|http://www.firmenwissen.de/az/firmeneintrag/89191/8270228520/GERHARD_UND_MARKUS_HERMANN_GBR_LANDWIRTSCHAFT.html|None
6556|||Betriebsgemeinschaft Gerhardy GbR|Artern/Unstrut Stadt|574605|1915|03466 31221||Breite G. 24|||Landwirtschaftliche Produkte Einzelhandel|Gerhardy GbR|http://www.firmenwissen.de/az/firmeneintrag/06556/3450011752/BETRIEBSGEMEINSCHAFT_GERHARDY_GBR_LANDWIRTSCHAFTSBETRIEB.html|None
37434|||Gerhardy GbR|Gieboldehausen Flecken|172403|575|03466 31221||Breite G. 24|||Landwirtschaftliche Produkte Einzelhandel|Gerhardy GbR|http://www.firmenwissen.de/az/firmeneintrag/06556/3450011752/BETRIEBSGEMEINSCHAFT_GERHARDY_GBR_LANDWIRTSCHAFTSBETRIEB.html|None
72359|||Gerigk u. Sohn GbR|Dotternhausen|48440|161|07427 2249||Oberer Ösch 1||||Gerigk und Sohn GbR|http://www.firmenwissen.de/az/firmeneintrag/72359/7270339297/ELMAR_GERIGK_U_CHRISTIAN_GERIGK_GERIGK_SOHN_GBR.html|None
39387|||Gerofa Agrar KG|Oschersleben (Bode) Stadt|63743|212|039408 364||An der Schäferei 19|||Landwirtschaftsbetrieb|Gerofa Agrar KG|http://www.firmenwissen.de/az/firmeneintrag/39387/3170261729/GEROFA_AGRAR_KG.html|gerofa@xs4all.nl
4746|||Gersdorfer Agrarproduktion und Handel eG|Hartha Stadt|310934|1036|034328 38077||Pfarrhäuser 1|||Landwirtschaftsbetrieb|Gersdorfer Agrarproduktion und Handel e.G.|http://www.firmenwissen.de/az/firmeneintrag/04746/3150021046/GERSDORFER_AGRARPRODUKTION_UND_HANDEL_E_G.html|None
37640|||Geschwister Albrecht GmbH|Golmbach|73760|246|05532 8451||Kattrepel 2|||Landwirtschaft|Geschwister Albrecht GmbH|http://www.firmenwissen.de/az/firmeneintrag/37640/2170138679/GESCHWISTER_ALBRECHT_GMBH.html|None
17258|||Ges. für Naturrinderhaltung Lichtenberg mbH|Feldberger Seenlandschaft|50592|169|03964 256494||Neugartener Str. 13|||Tierzucht und Tierhaltung|Gesellschaft für Naturrinder- haltung in Lichtenberg mbH|http://www.firmenwissen.de/az/firmeneintrag/17258/3490024409/GESELLSCHAFT_FUER_NATURRINDERHALTUNG_IN_LICHTENBERG_M_IT_BESCHRAENKTER_HAFTUNG.html|naturrindgmbh@aol.com
4808|||Getreide Burkartshain GmbH|Wurzen Stadt|293909|980|034261 61306||Kührener Str. 3|||Landesprodukte Großhandel|Getreide Burkartshain GmbH|http://www.firmenwissen.de/az/firmeneintrag/04808/3150030235/GETREIDE_BURKARTSHAIN_GMBH.html|None
99334|||Heubach-Schröder KG|Elxleben|490437|1635|036200 60497||Kirchheimer Str. 152|||Fotokopier- und Vervielfältigungsbetriebe|Getreideaufbereitung Elxleben Heubach & Schröder oHG|http://www.firmenwissen.de/az/firmeneintrag/99334/3090145274/HEUBACH_SCHROEDER_KG.html|None
39517|||Geven/Rabelink GbR|Tangerhütte Stadt|104224|347|039365 41072||Weißewarter Weg 6||||Geven & Rabelink GbR|http://www.firmenwissen.de/az/firmeneintrag/39579/3350028235/GEVEN_RABELINK_GBR.html|None
29413|||GbR Geven|Diesdorf Flecken|65922|220|03902 950104||Bahnhofstraße 29||||Geven GbR|http://www.firmenwissen.de/az/firmeneintrag/39245/3170040901/PETRUS_PAULUS_MARIA_GEVEN_UND_MARIA_GERADA_JOSEFINA_GEVEN_GBR_PPM_GERSTENBERG.html|None
15526|||Golm & Fey GbR|Reichenwalde|228119|760|033631 2155||Am Graben 2|||Landwirtschaftsbetrieb|GFK Agrar GbR Golm R., Fey M. u. Krüger K.|http://www.firmenwissen.de/az/firmeneintrag/15526/3250129477/REINHARD_GOLM_UND_MICHAEL_FEY_GF_AGRAR_GBR.html|None
6317|||Giebichenstein KG|Seegebiet Mansfelder Land|232517|775|034774 4410||Eislebener Str. 14A|||Landwirtschaftsbetrieb|Giebichenstein KG|http://www.firmenwissen.de/az/firmeneintrag/06317/3130334379/GIEBICHENSTEIN_KG.html|None
31855|||Hanke GbR|Aerzen Flecken|45059|150|04351 6062||Noorstraße 20|||Architekt|Giese und Partner GbR|http://www.firmenwissen.de/az/firmeneintrag/06766/3290038990/UWE_HANKE_MANFRED_HANKE_GBR_HASTA_GBR.html|HASTA-Wolfen@t-online.de
1762|||Gimmlitztaler Mutterkuh GmbH|Hartmannsdorf-Reichenau|86987|290|037326 1869||Obere Dorfstraße 41|||Tierzucht und Tierhaltung|Gimmlitztaler Mutterkuh GmbH|http://www.firmenwissen.de/az/firmeneintrag/01762/3070142148/GIMMLITZTALER_MUTTERKUH_GMBH.html|None
16775|||Glambecker Rinderhof GmbH|Löwenberger Land|165938|553|033084 60426||Großmutzer Dorfstraße 30|||Landwirtschaftsbetrieb|Glambecker Rinderhof GmbH|http://www.firmenwissen.de/az/firmeneintrag/16775/2011025952/GLAMBECKER_RINDERHOF_GMBH.html|None
17322|||Glasower Agrar AG|Glasow|363638|1212|039749 20207||Dorfstraße 32|||Landwirtschaftliche Produkte Einzelhandel|Glasower Agrar AG|http://www.firmenwissen.de/az/firmeneintrag/17322/3490014947/GLASOWER_AGRAR_AKTIENGESELLSCHAFT.html|glasoweragrarag@t-online.de
91629|||Hecht KG|Weihenzell|59619|199|09779 8080||Stettener Str. 22|||Medizinische Ausstattung und Medizinbedarf Hersteller|Glaswarenfabrik Karl Hecht GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/91629/8190638026/HECHT_KG.html|hecht-reiter@t-online.de
7751|||Gleistal-Mutterkuhhaltungs GmbH|Golmsdorf|219405|731|036427 8750||Kirchweg 8|||Blumengeschäft|Gleistal-Mutterkuhhaltungs GmbH Golmsdorf|http://www.firmenwissen.de/az/firmeneintrag/07751/3410017546/GLEISTAL_MUTTERKUHHALTUNGS_GMBH_GOLMSDORF.html|None
7751|||Gleistal Ökoland GmbH|Golmsdorf|93626|312|036427 8750||Kirchweg 8|||Blumengeschäft|Gleistal-Mutterkuhhaltungs GmbH Golmsdorf|http://www.firmenwissen.de/az/firmeneintrag/07751/3410035340/GLEISTAL_OEKOLAND_GMBH.html|None
6502|||Gesellschaft f. Landwirtschaft u. Gewerbe mbH Warnstedt|Thale Stadt|68320|228|03947 41000||Technik|||Vermögensverwaltungen und -gesellschaften|GLG Gesellschaft für Landwirtschaft und Gewerbe mbH|http://www.firmenwissen.de/az/firmeneintrag/99098/3090001413/HTG_HANDELS_U_TRANSPORTGES_F_GEWERBE_UND_LANDWIRTSCHAFT_MBH.html|info@htgmbh-vieselbach.de
15848|||Glodek-Görsdorf-Kussatz GbR|Rietz-Neuendorf|371508|1238|033675 433||Lindenberger Str. 26||||Glodeck-Görsdorf und andere|https://duckduckgo.com/?q=Glodek-G%C3%B6rsdorf-Kussatz+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
6917|||Glücksburg Agrar e.G. Dixförda|Jessen (Elster) Stadt|731611|2439|035384 3060||Zwuschen 4|||Landesprodukte Großhandel|Glücksburg Agrar e.G. Dixförda|http://www.firmenwissen.de/az/firmeneintrag/06917/3290025035/GLUECKSBURG_AGRAR_EG.html|gluecksburg-agrar@t-online.de
39590|||AG Miltern e.G.|Tangermünde Stadt|461021|1537|039322 2966||Dorfstraße 46|||Landwirtschaftliche Produkte Einzelhandel|GmbH Milchproduktion Miltern|http://www.firmenwissen.de/az/3/9/5/9/0_1.html|None
39590|||GmbH Milchproduktion Miltern|Tangermünde Stadt|161614|539|039322 2966||Dorfstraße 46|||Landwirtschaftliche Produkte Einzelhandel|GmbH Milchproduktion Miltern|http://www.firmenwissen.de/az/firmeneintrag/39590/3350055152/GMBH_MILCHPRODUKTION_MILTERN.html|info@ag-miltern.de
19395|||Gnevsdorfer Agrargenossen schaft eG|Buchberg|359684|1199|038737 20211||Steinstraße 13|||Landwirtschaftliche Produkte Einzelhandel|Gnevsdorfer Agrargenossenschaft eG|http://www.firmenwissen.de/az/firmeneintrag/19395/3330016937/GNEVSDORFER_AGRARGENOSSENSCHAFT_EG.html|None
9390|||GOAG Gornsdorfer Agrarproduktion GmbH /die|Gornsdorf|209391|698|03721 22457||Feldstraße|||Landwirtschaftliche Produkte Einzelhandel|GOAG Gornsdorfer Agrarproduktion GmbH|https://duckduckgo.com/?q=GOAG+Gornsdorfer+Agrarproduktion+GmbH+%2Fdie+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
19300|||Göhrener Agrar GmbH|Malk Göhren|215546|718|038755 20229||Bahnhofstr. 8|||Landwirtschaftliche Genossenschaften|Göhrener Agrar-GmbH|http://www.firmenwissen.de/az/firmeneintrag/19300/3330068215/GOEHRENER_AGRAR_GMBH.html|None
17039|||Göhrs GbR|Staven|185303|618|039608 26864||Am Gutshof|||Gutsverwaltungen|Göhrs GbR|http://www.firmenwissen.de/az/firmeneintrag/26548/2250370478/GOEHRS_WOHNRAUMPROJEKTIERUNGS_GMBH.html|None
19348|||Goldbeker Agrar GmbH Grenzheim|Berge|67176|224|038721 20212||Grüner Weg 4|||Landwirtschaftliche Produkte Vertrieb|Goldbeker Agrar GmbH Grenzheim|http://www.firmenwissen.de/az/firmeneintrag/19348/3330094505/GOLDBEKER_AGRAR_GMBH_GRENZHEIM.html|agrargenossenschaft-brunow@t-online.de
19399|||Goldberger Agrargenossenschaft e.G.|Goldberg Stadt|140446|468|038736 41828||Bollbrügger Weg 7A|||Landwirtschaftliche Produkte Einzelhandel|Goldberger Agrargenossenschaft e. G.|http://www.firmenwissen.de/az/firmeneintrag/19399/3330011190/GOLDBERGER_AGRARGENOSSENSCHAFT_E_G.html|None
19079|||Goldenstädter Fleischrindzucht GmbH|Banzkow|221341|738|03868 718||Theodor-Körner-Straße 8|||Tierzucht und Tierhaltung|Goldenstädter Fleischrindzucht GmbH|http://www.firmenwissen.de/az/firmeneintrag/19079/3330087719/GOLDENSTAEDTER_FLEISCHRINDZUCHT_GMBH.html|agrar.lewitz.naturprodukte@online.de
17268|||Goldschwein Schweinemast GmbH|Templin Stadt|169272|564|03987 2347||Neuplachter Weg 4|||Landwirtschaftliche Produkte Vertrieb|Goldschwein Schweinemast GmbH|http://www.firmenwissen.de/az/firmeneintrag/17268/3490053913/GOLDSCHWEIN_GMBH.html|None
15938|||Golßen Brangus GmbH|Golßen Stadt|196769|656|035452 721508||Am Klinkenberg|||Tierzucht und Tierhaltung|Golßen Brangus GmbH - Zuchtbetrieb -|http://www.firmenwissen.de/az/firmeneintrag/15938/3050046164/GOLSSEN_BRANGUS_GMBH_ZUCHTBETRIEB.html|None
14778|||Golzow Agrar GmbH & Co. KG|Golzow|163158|544|033835 292||Brandenburger Str. 22|||Landwirtschaftsbetrieb|Golzow Agrar GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/14778/3270160857/GOLZOWER_AGRAR_GMBH_CO_KG.html|None
17291|||Göritzer Rinderhof GmbH|Göritz|91104|304|039851 6090||Tornower Damm 1|||Tierzucht und Tierhaltung|Göritzer Rinderhof GmbH|http://www.firmenwissen.de/az/firmeneintrag/17291/3490032187/GOERITZER_RINDERHOF_GMBH.html|None
18551|||GÖTA Viehzucht GmbH & Co.KG|Sagard|48640|162|038302 7560||Marlow 13|||Verwaltungsgesellschaften|Göta Verwaltungs GmbH|http://www.firmenwissen.de/az/firmeneintrag/18551/3190280391/GOETA_VIEHZUCHT_GMBH_CO_KG.html|None
14776|||Götzer Agrar GmbH|Groß Kreutz (Havel)|119452|398|03381 410613||Schlossallee 50|||Landwirtschaftliche Produkte Großhandel|Götzer Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/14550/3270095549/GOETZER_AGRAR_GMBH.html|None
14641|||Liebenberger Agrar GmbH|Löwenberger Land|155268|518|033234 22510||Dyrotzer Ring 4|||Landesprodukte Großhandel|GPS - Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/14641/3270111326/LIEBENBERGER_AGRAR_GMBH.html|None
23936|||GbR Graf von Bernstorff|Bernstorf|76912|256|03881 710613||Am Schloss 37|||Landwirtschaftliche Produkte Einzelhandel|Graf Bernstorf GbR|http://www.firmenwissen.de/az/firmeneintrag/23936/3330186183/PHILIPP_GRAF_VON_BERNSTORFF_UND_ANDREAS_GRAF_VON_BERNSTORFF_LANDWIRTSCHAFT.html|None
17268|||Graf Hahn Botho    -   Gut Blankensee|Mittenwalde|54789|183|039887 312||Blankensee|||Landwirtschaftsbetrieb|Graf Botho Hahn von Burgsdorff Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/17268/3490125002/BOTHO_GRAF_HAHN_VON_BURGSDORFF_GUT_BLANKENSEE.html|info@gut-blankensee.de
92256|||Graf Karl GbR.|Hahnbach M|58399|195|0911 2419103||Königstraße 2|||Modegeschäft|Graf Jurowski Wäsche & Dessous GbR Inhaber: Melanie und Lothar Jurowski, Karl Graf|http://www.firmenwissen.de/az/firmeneintrag/75323/7230100437/KARL_GRAF_GMBH.html|None
29471|||Gräflich Bernstorff_sche Betriebe Fried Graf von Bernstorff|Gartow Flecken|134883|450|05846 1253||Hauptstraße 6|||Ferienhausvermietung|Gräflich Bernstorff'sche Betriebe|http://www.firmenwissen.de/az/firmeneintrag/29471/2330090762/FRIED_GRAF_VON_BERNSTORFF_GRAEFLICH_VON_BERNSTORFF_SCHE_BETRIEBE.html|forstamt-gartow@bernstorff.de
39291|||Gräfliche Forstverwaltung Möckern KG|Möckern Stadt|131984|440|039221 9317||Lochower Weg 2|||Forstwirtschaft|Gräfliche Forstverwaltung Möckern KG|http://www.firmenwissen.de/az/firmeneintrag/39291/3170236990/GRAEFLICHE_FORSTVERWALTUNG_MOECKERN_KG.html|None
19374|||Grebbiner Agrargenossenschaft e.G.|Obere Warnow|429205|1431|038720 80212||Speicherstraße 1|||Landwirtschaftliche Produkte Einzelhandel|Grebbiner Agrargenossenschaft eG|http://www.firmenwissen.de/az/1/9/3/7/4_1.html|None
19294|||Grebser Landerzeuger GmbH|Grebs-Niendorf|399111|1330|038750 20308||Niendorfer Str. 9||||Grebser Bioenergiegesellschaft mbH|http://www.firmenwissen.de/az/firmeneintrag/19294/3330222289/GREBSER_BIOENERGIEGESELLSCHAFT_MBH.html|grebser.lez@t-online.de
36304|||Grein GbR|Alsfeld Stadt|78223|261|02131 45554||Jülicher Str. 37|||Schildergeschäft|Grein Werbetechnik|http://www.firmenwissen.de/az/firmeneintrag/61118/6290131776/JOCHEN_GREIN_UND_RENE_CIRAGH_GBR.html|webmaster@grein-ciragh-meisterbetrieb-gbr.de
36304|||Grein GbR|Alsfeld Stadt|54498|182|02131 45554||Jülicher Str. 37|||Schildergeschäft|Grein Werbetechnik|http://www.firmenwissen.de/az/firmeneintrag/61118/6290131776/JOCHEN_GREIN_UND_RENE_CIRAGH_GBR.html|webmaster@grein-ciragh-meisterbetrieb-gbr.de
39579|||Grell GbR|Bismark (Altmark) Stadt|66850|223|039320 213||Stendaler Str. 12||||Grell GbR|http://www.firmenwissen.de/az/firmeneintrag/96179/8310310755/KARL_LUDWIG_GRELL_SEBASTIAN_HORNUNG_GBR_LOHNUNTERNEHMEN.html|None
1619|||Moddemann Langburkersdorf GmbH in|Zeithain|86164|287|03596 550930||Sebnitzer Str. 47|||Getreide Großhandel|Grenzland Moddemann GmbH|http://www.firmenwissen.de/az/firmeneintrag/01619/3070222703/MODDEMANN_LANGBURKERSDORF_GMBH.html|None
23883|||Greve Gbr|Klein Zecher|46315|154|04331 32556||Rendsburger Str. 47|||Fachbetrieb für Badezimmerumbauarbeiten|Greve-Bau GbR|http://www.firmenwissen.de/az/firmeneintrag/16818/3270116821/GABRIELA_GREVE_UND_JAN_GREVE_GBR.html|info@heidschnuckenhof-greve.de
18196|||Grieger KG|Dummerstorf|158373|528|0211 33970||Färberstraße 94|||Digitaldruckereien|Grieger GmbH + Co. KG - Düsseldorf|http://www.firmenwissen.de/az/firmeneintrag/18196/3190093866/LANDWIRTSCHAFTSBETRIEB_GRIEGER_KG.html|None
96106|||Grimmer GbR|Ebern St|49548|165|08106 5088||Finkenstraße 47|||Klimaanlagenanbieter|Grimmer Klimatechnik GbR|http://www.firmenwissen.de/az/firmeneintrag/35410/6110424562/OLIVER_STORCK_DAVIN_GRIMMER_GBR_KINDERSPIELPARK.html|info@dollis-kinderabenteuerland.de
6246|||Grom Agrar GmbH & Co.LN KG|Bad Lauchstädt Goethestadt|139955|467|034635 95022||Windmühlenstraße 59|||Landwirtschaftsbetrieb|Grom-Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/06246/3130325188/GROM_AGRAR_GMBH_CO_LN_KG.html|None
54578|||EHELEUTE GRÖNER GBR|Kerpen (Eifel)|42096|140|06593 1812||Im Mühlenweg 3|||Metzgerei|Gröner Hof|http://www.firmenwissen.de/az/firmeneintrag/89547/7370134088/WOLFGANG_GROENER_UND_EMIL_GROENER_GBR_STUKKATEURBETRIEB.html|info@stukkateur-groener.de
56477|||Gros GbR|Rennerod Stadt|75866|253|0173 6535959||Berghof||||Gros GbR|http://www.firmenwissen.de/az/firmeneintrag/56477/6110364514/KARL_MARTIN_GROS_ULRIKE_GROS_THERESA_GROS_GBR_BERGHOF.html|karl-martin@gut-berghof.de
19336|||Groß Lübener Rinder GmbH|Bad Wilsnack Stadt|72498|242|038792 727||Abbau Lanken 6|||Tierzucht und Tierhaltung|Groß Lübener Rinder GmbH|http://www.firmenwissen.de/az/firmeneintrag/19336/3330028670/GROSS_LUEBENER_RINDER_GMBH.html|None
17237|||Groß Schönfelder Feldbau GmbH|Blankensee|286476|955|039826 12369||Groß Schönfeld 5B|||Garten-/Landschaftsbauunternehmen|Groß Schönfelder Feldbau GmbH|http://www.firmenwissen.de/az/firmeneintrag/17237/3490021300/GROSS_SCHOENFELDER_FELDBAU_GESELLSCHAFT_MIT_BESCHRAENKTER_HAFTUNG.html|None
23923|||Groß Siemz Agrar GbR|Groß Siemz|241519|805|038828 34185||Dorfstraße 5H|||Landwirtschaftsbetrieb|Groß Siemz Agrar GbR|http://www.firmenwissen.de/az/firmeneintrag/23923/3330016857/HANS_PETER_ROBRAHN_UND_HANS_JUERGEN_KLEINGARN.html|None
