7426|||Agrargenossenschaft Königsee eG|Königsee-Rottenbach Stadt|622464|2075|036738 65460||Am Schiefer 1||||Agrargenossenschaft Königsee eG|http://www.firmenwissen.de/az/firmeneintrag/07426/3430000051/AGRARGENOSSENSCHAFT_KOENIGSEE_EG.html|info@agrar-koenigsee.de
7613|||Agrargenossenschaft Königshofen e.G.|Heideland|362705|1209|036691 46016||Am Sportpl. 6|||Landwirtschaftsbetrieb|Agrargenossenschaft Königshofen eG|http://www.firmenwissen.de/az/firmeneintrag/07613/3410001936/AGRARGENOSSENSCHAFT_KOENIGSHOFEN_EG.html|info@agkoenigshofen.de
36469|||Agrargenossenschaft Krayenburg Tiefenort e.G.|Tiefenort|257179|857|03695 824012||Mühlgasse 22|||Metzgerei|Agrargenossenschaft Krayenburg e.G.|http://www.firmenwissen.de/az/firmeneintrag/36469/3210022082/AGRARGENOSSENSCHAFT_KRAYENBURG_TIEFENORT_EG.html|None
17349|||Agrargenossenschaft Kreckow eG|Groß Miltzow|291298|971|039753 23033||Kreckow 28|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kreckow e.G.|http://www.firmenwissen.de/az/firmeneintrag/17349/3490016903/AGRARGENOSSENSCHAFT_KRECKOW_EG.html|agrar.kreckow@freenet.de
4838|||Agrargenossenschaft Krippehna e.G.|Zschepplin|371672|1239|03423 600913||Gartenstraße 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Krippehna e.G.|http://www.firmenwissen.de/az/firmeneintrag/04838/3150032308/AGRARGENOSSENSCHAFT_KRIPPEHNA_EG.html|agrargen.-krippehna@t-online.de
6889|||Agrargenossenschaft Kropstädt e.G.|Wittenberg Lutherstadt|292841|976|03491 409738||Karlsfelder Str. 10|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kropstädt e.G.|http://www.firmenwissen.de/az/firmeneintrag/06889/3290006264/AGRARGENOSSENSCHAFT_KROPSTAEDT_E_G.html|agrargenossenschaft.kropstaedt@t-online.de
4758|||Agrargenossenschaft Laas eG|Liebschützberg|581171|1937|034363 6810||Klingenhainer Str. 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Laas eG|http://www.firmenwissen.de/az/firmeneintrag/04758/3150015483/AGRARGENOSSENSCHAFT_LAAS_EG.html|Ag-Laas-eG@t-online.de
7919|||Agrargenossenschaft Langenbach e.G.|Pausa-Mühltroff Stadt|233802|779|036645 22351||Neuer Weg 17|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Langenbach e G.|https://duckduckgo.com/?q=Agrargenossenschaft+Langenbach+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F0-|None
6667|||AG Langendorf-Borau- Leissling e.G|Weißenfels Stadt|478406|1595|03443 284860||Aupitzer Weg 39|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Langendorf-Borau-Leißling e.G.|http://www.firmenwissen.de/az/ag_88.html|None
1936|||Agrargenossenschaft Laußnitz e.G.|Laußnitz|908184|3027|035795 289880||Gräfenhainer Str. 36|||Unternehmen|Agrargenossenschaft Laußnitz e. G.|http://www.firmenwissen.de/az/firmeneintrag/01936/3070008321/AGRARGENOSSENSCHAFT_LAUSSNITZ_E_G.html|None
6295|||AgrargenossenschaftLaweketal Hedersleben eG|Eisleben Lutherstadt|588466|1962|034773 2410||Denkmalstr. 18|||Genossenschaft|Agrargenossenschaft Laweketal Hedersleben e.G.|http://www.firmenwissen.de/az/firmeneintrag/06295/3130025041/AGRARGENOSSENSCHAFT_LAWEKETAL_HEDERSLEBEN_E_G.html|Agrar_Laweketal@t-online.de
15913|||Agrargen. Unterspreewald eG|Märkische Heide|447881|1493|035472 203||Lübbener Str. 7A|||Landwirtschaftsbetrieb|Agrargenossenschaft Leibsch eG|https://duckduckgo.com/?q=Agrargen.+Unterspreewald+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
15913|||Agrargen. Leibsch eG|Märkische Heide|158965|530|035472 203||Lübbener Str. 7A|||Landwirtschaftsbetrieb|Agrargenossenschaft Leibsch eG|https://duckduckgo.com/?q=Agrargen.+Leibsch+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
15913|||Agrargen. Kuschkow e.G.|Märkische Heide|144400|481|035472 203||Lübbener Str. 7A|||Landwirtschaftsbetrieb|Agrargenossenschaft Leibsch eG|https://duckduckgo.com/?q=Agrargen.+Kuschkow+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
39619|||AG Leppin eG|Arendsee (Altmark) Stadt|460528|1535|039384 804||Dorfstraße 68|||Landwirtschaftsbetrieb|Agrargenossenschaft Leppin e.G|http://www.firmenwissen.de/az/ag_88.html|None
1920|||Agrargenossenschaft Liebenau e.G.|Schönteichen|685156|2284|035783 74330||Kamenzer Str. 2B|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Liebenau eG|http://www.firmenwissen.de/az/firmeneintrag/01920/3070025626/AGRARGENOSSENSCHAFT_LIEBENAU_EG.html|None
17348|||AG Lindow e.G.|Groß Miltzow|200645|669|03967 410244||Dorfstraße 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Lindow e.G.|http://www.firmenwissen.de/az/ag_88.html|None
6648|||AG Lißdorf e.G.|Eckartsberga Stadt|258987|863|034467 20548||Dorfstraße 60|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Lißdorf e.G.|http://www.firmenwissen.de/az/ag_88.html|None
16845|||AG Lögow eG|Wusterhausen/Dosse|341193|1137|033974 50721||Dorfstraße|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Lögow e.G.|http://www.firmenwissen.de/az/ag_88.html|None
15746|||Agrargen.Löpten-Briesen eG|Groß Köris|306730|1022|033766 62420||Eichenweg 34|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Löpten-Briesen e.G.|https://duckduckgo.com/?q=Agrargen.L%C3%B6pten-Briesen+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
16845|||AG Lüchfeld eG|Temnitztal|300579|1002|033928 70281||Siedlungsweg|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Lüchfeld eG|http://www.firmenwissen.de/az/firmeneintrag/16845/3270001266/AGRARGENOSSENSCHAFT_LUECHFELD_EG.html|None
99976|||Agrargenossenschaft Luhnetal Lengefeld eG|Anrode|432912|1443|036023 50248||Bickenrieder Weg 9|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Luhnetal Lengefeld e.G.|http://www.firmenwissen.de/az/firmeneintrag/99976/3230016019/AGRARGENOSSENSCHAFT_LUHNETAL_LENGEFELD_E_G.html|None
17213|||Agrargenossenschaft  Malchow e.G.|Malchow Stadt|476341|1588|039932 14157||Rostocker Str. 46|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Malchow e.G.|http://www.firmenwissen.de/az/firmeneintrag/17213/3490019744/AGRARGENOSSENSCHAFT_MALCHOW_E_G.html|Vorstand@Agrargenossenschaft-Malchow.de
14913|||Agrargenossenschaft Malterhausen eG|Niedergörsdorf|253834|846|033741 72214||Lindower Dorfstr. 51|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Malterhausen eG|http://www.firmenwissen.de/az/firmeneintrag/14913/2010483452/AGRARGENOSSENSCHAFT_MALTERHAUSEN_E_G.html|None
9573|||Agrargenossenschaft Marbach e.G.|Leubsdorf|200336|668|037291 20897||Lindenpl. 2|||Landwirtschaftsbetrieb|Agrargenossenschaft Marbach e.G.|http://www.firmenwissen.de/az/firmeneintrag/09573/3030048711/AGRARGENOSSENSCHAFT_MARBACH_E_G.html|agrargen@t-online.de
9496|||Agrargenossenschaft Marienberg e.G.|Marienberg Stadt|241220|804|03735 22554||Äußere Annaberger Str. 12|||Landwirtschaftsbetrieb|Agrargenossenschaft Marienberg eG|http://www.firmenwissen.de/az/firmeneintrag/09496/3030050057/AGRARGENOSSENSCHAFT_MARIENBERG_EG.html|None
8352|||Agrargenossenschaft Markersbach e.G.|Raschau-Markersbach|254782|849|03774 81028||Annaberger Str. 107|||Landwirtschaftsbetrieb|Agrargenossenschaft Markersbach e.G.|http://www.firmenwissen.de/az/firmeneintrag/08352/3310015198/AGRARGENOSSENSCHAFT_MARKERSBACH_E_G.html|agrargenossenschaftmarkersbach@web.de
99819|||Agrargenossenschaft Marksuhl eG|Marksuhl|309988|1033|036925 60463||Bahnhofstraße||||Agrargenossenschaft Marksuhl e.G.|http://www.firmenwissen.de/az/firmeneintrag/99819/3230020270/WARTBURGLAND_AGRARGENOSSENSCHAFT_EG.html|lwg@lwg-foertha.de
6917|||AG Düßnitz e. G.|Jessen (Elster) Stadt|191782|639|035388 20218||Dorfstr. 4a|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Marktfrucht & Milch Düßnitz e. G.|http://www.firmenwissen.de/az/ag_85.html|None
9385|||Agrargenossenschaft MAVEK eG|Lugau/Erzgeb. Stadt|768284|2561|037295 2478||Dorfstraße 1|||Landmaschinenhändler|Agrargenossenschaft Mavek eG|http://www.firmenwissen.de/az/firmeneintrag/09385/3030020850/AGRARGENOSSENSCHAFT_MAVEK_E_G.html|cm.mavek@online.de
19273|||Agrargesellschaft Melkof mbH|Vellahn|270765|903|038848 20309||Zum Milchviehhof 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Melkof e.G.|http://www.firmenwissen.de/az/firmeneintrag/19273/3330200854/AGRARGESELLSCHAFT_MELKOF_MBH.html|None
99441|||Agrargenossenschaft Mellingen e G|Mellingen|288848|963|036453 80325||Köttendorfer Str.|||E-Commerce-Dienst|Agrargenossenschaft Mellingen e.G.|http://www.firmenwissen.de/az/firmeneintrag/99441/3450007258/AGRARGENOSSENSCHAFT_MELLINGEN_E_G.html|agmellingeneg@t-online.de
9569|||Agrargenossenschaft  Memmendorf e.G.|Oederan Stadt|446341|1488|037292 5100||Am Memmendorfer Park|||Landwirtschaftsbetrieb|Agrargenossenschaft Memmendorf|http://www.firmenwissen.de/az/firmeneintrag/09569/3030024827/AGRARGENOSSENSCHAFT_MEMMENDORF_E_G.html|buero@agrar-memmendorf.de
16945|||AG eG Meyenburg|Meyenburg Stadt|183324|611|033968 80358||16945 Meyenburg|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Meyenburg eG|http://www.firmenwissen.de/az/ag_88.html|None
16845|||Ag Milchquelle Stüdenitz eG|Stüdenitz-Schönermark|373370|1245|033972 40205||Am Berg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Milchquelle Stüdenitz eG|https://duckduckgo.com/?q=Ag+Milchquelle+St%C3%BCdenitz+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
7646|||Agrargenossenschaft Mörsdorf e.G.|Mörsdorf|197895|660|036428 61161||Dornaischer Weg 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Mörsdorf eG|http://www.firmenwissen.de/az/firmeneintrag/07407/3430007515/AGRARGENOSSENSCHAFT_LICHSTEDT_E_G_I_L.html|None
15299|||Agrargenossenschaft eG Müllrose|Müllrose Stadt|162535|542|033606 233||Beeskower Str. 44|||Landwirtschaftsbetrieb|Agrargenossenschaft Müllrose eG|http://www.firmenwissen.de/az/firmeneintrag/15299/3250041982/AGRARGENOSSENSCHAFT_E_G.html|agmuellrose@t-online.de
99947|||Agrargenossenschaft Mülverstedt e.G.|Schönstedt|721696|2406|036022 9550||Waldstedter Str. 21|||Grosshändler|Agrargenossenschaft Mülverstedt e.G.|http://www.firmenwissen.de/az/firmeneintrag/99947/3230004708/AGRARGENOSSENSCHAFT_MUELVERSTEDT_E_G.html|info@agrar-muelverstedt.de
15748|||Agrargenoss. Münchehofe eG|Münchehofe|458118|1527|033760 56060||Hauptstraße 13|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Münchehofe e.G.|https://duckduckgo.com/?q=Agrargenoss.+M%C3%BCnchehofe+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
9623|||Agrargenossenschaft Nassau e.G.|Frauenstein Stadt|459463|1532|037327 839719||Dorfstraße 31|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Nassau E.G.|http://www.firmenwissen.de/az/0/9/6/2/3_1.html|None
4769|||Agrargenossenschaft Naundorf-Niedergoseln eG|Naundorf|674328|2248|03435 920194||Str. der Einheit 55|||Landschaftsgärtner|Agrargenossenschaft Naundorf-Niedergoseln eG|http://www.firmenwissen.de/az/firmeneintrag/04769/3150016593/AGRARGENOSSENSCHAFT_NAUNDORF_NIEDERGOSELN_EG.html|info@agrargenossenschaft-naundorf.de
7616|||Agrargenossenschaft  Nausnitz e.G.|Nausnitz|394964|1317|036692 22297||Poxdorfer Weg 32|||Landwirtschaft|Agrargenossenschaft Nausnitz eG|http://www.firmenwissen.de/az/firmeneintrag/07616/3410002993/AGRARGENOSSENSCHAFT_NAUSNITZ_EG.html|None
18528|||Agrargenossenschaft Neklade eG|Bergen auf Rügen Stadt|386689|1289|03838 22285||Neklade 14|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Neklade eG|http://www.firmenwissen.de/az/firmeneintrag/18528/3190025486/AGRARGENOSSENSCHAFT_NEKLADE_EG.html|None
16845|||AG Neuendorf eG|Zernitz-Lohm|117480|392|033973 50384||Neuendorfer Dorfstraße 99|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Neuendorf eG|http://www.firmenwissen.de/az/firmeneintrag/4623/1406261263/SMG_SWISSHOME_AG.html|None
4552|||Agrargenossenschaft Neukirchen e. G.|Borna Stadt|403924|1346|03433 204080||Thränaer Str. 36|||Landwirtschaftsbetrieb|Agrargenossenschaft Neukirchen e.G.|http://www.firmenwissen.de/az/firmeneintrag/04552/3150032823/AGRARGENOSSENSCHAFT_NEUKIRCHEN_E_G.html|agrar-neukirchen@t-online.de
9629|||Agrargenossenschaft  Neukirchen/Hirschfeld eG|Reinsberg|271645|905|037324 7466||Steinbacher Str. 5|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Neukirchen-Hirschfeld eG|http://www.firmenwissen.de/az/firmeneintrag/08451/3310005354/AGRARGENOSSENSCHAFT_BLANKENHAIN_EG.html|AG.Schaedel@t-online.de
2906|||Agrargenossenschaft Nieder Seifersdorf e.G.|Waldhufen|501140|1670|035827 74010||Hauptstraße 51|||Landwirtschaftsbetrieb|Agrargenossenschaft Nieder Seifersdorf eG|http://www.firmenwissen.de/az/firmeneintrag/02906/3390012842/JAENKENDORFER_AGRAR_GMBH.html|agrar.jaenkendorf@t-online.de
1689|||Agrargenossenschaft Niederau e.G.|Niederau|206062|687|035243 36379||Kirchstraße 1a|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Niederau e.G.|http://www.firmenwissen.de/az/firmeneintrag/01689/3070044445/AGRARGENOSSENSCHAFT_NIEDERAU_E_G.html|None
7570|||Agrargenossenschaft Niederpöllnitz e.G.|Harth-Pöllnitz|670196|2234|036607 5100||Pappelallee 7|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Niederpöllnitz eG|http://www.firmenwissen.de/az/firmeneintrag/07570/3110003159/AGRARGENOSSENSCHAFT_NIEDERPOELLNITZ_EG.html|agrareg.niederpoellnitz@t-online.de
1819|||Agrargenossenschaft Niederseidewitz e. G.|Bahretal|677193|2257|03501 527725||Niederseidewitz 22|||Grosshändler|Agrargenossenschaft Niederseidewitz e. G.|http://www.firmenwissen.de/az/firmeneintrag/01819/3070036014/AGRARGENOSSENSCHAFT_NIEDERSEIDEWITZ_E_G.html|agrargen.niederseidewitz@t-online.de
99444|||Agrargenossenschaft Niedersynderstedt e.G.|Blankenhain Stadt|735920|2453|036454 5560||Kastanienallee 7|||Landwirtschaftsbetrieb|Agrargenossenschaft Niedersynderstedt e G|http://www.firmenwissen.de/az/firmeneintrag/99444/3450015813/AGRARGENOSSENSCHAFT_NIEDERSYNDERSTEDT_E_G.html|info@ag-niedersynderstedt.de
39288|||AG Niegripp e.G.|Burg Stadt|330975|1103|03921 994318||Hauptstraße 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Niegripp eG|http://www.firmenwissen.de/az/firmeneintrag/39288/3170013195/AGRARGENOSSENSCHAFT_NIEGRIPP_E_G.html|ag.niegripp@t-online.de
4626|||Agrargenossenschaft Nöbdenitz e.G.|Nöbdenitz|607915|2026|034496 22241||Bergstraße 16|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Nöbdenitz e.G.|https://duckduckgo.com/?q=Agrargenossenschaft+N%C3%B6bdenitz+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
99830|||Agrargenossenschaft  Normannstein Treffurt e.G.|Treffurt Stadt|269718|899|036926 98305||Mühlhäuser Str. 31|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Normannstein Treffurt e.G.|http://www.firmenwissen.de/az/firmeneintrag/99830/3230011522/AGRARGENOSSENSCHAFT_NORMANNSTEIN_TREFFURT_E_G.html|agrar-treffurt@t-online.de
19217|||Agrargenossenschaft Obere Maurine e.G. Carlow|Carlow|224642|749|038873 20237||Holzweg 2|||Landwirtschaftsbetrieb|Agrargenossenschaft Obere Maurine eG|http://www.firmenwissen.de/az/ag_85.html|None
1814|||Agrargenossenschaft Oberes Elbtal Reinhardtsdorf e. G.|Reinhardtsdorf-Schöna|401597|1339|035028 80422||Schrammsteinblick 67A|||Landwirtschaftsbetrieb|Agrargenossenschaft Oberes Elbtal Reinhardtsdorf e. G.|http://www.firmenwissen.de/az/firmeneintrag/01814/3070012894/AGRARGENOSSENSCHAFT_OBERES_ELBTAL_REINHARDTSDORF_E_G.html|None
8626|||Agrargenossenschaft Oberes Vogtland e.G. Adorf|Adorf/Vogtl. Stadt|354560|1182|037423 2258||Sorger Str. 25|||Autowäsche|Agrargenossenschaft Oberes Vogtland e.G.|http://www.firmenwissen.de/az/ag_85.html|None
7937|||Agrargenossenschaft Oberland Bernsgrün eG|Zeulenroda-Triebes Stadt|212842|709|037431 3426||Triftweg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Oberland Bernsgrün e.G.|http://www.firmenwissen.de/az/firmeneintrag/07937/3110000772/AGRARPRODUKTE_BERNSGRUEN_HOHNDORF_EG.html|agrar-oberland@t-online.de
8396|||Agrargenossenschaft Oberwiera e.G.|Oberwiera|372744|1242|037608 22946||Hauptstraße 10|||Landwirtschaftsbetrieb|Agrargenossenschaft Oberwiera e.G.|http://www.firmenwissen.de/az/firmeneintrag/08396/3310015463/AGRARGENOSSENSCHAFT_OBERWIERA_E_G.html|None
16248|||Agrargen. Odertal eG Lüdersdorf|Parsteinsee|505554|1685|033365 208||Dorfstraße 53|||Minimarkt|Agrargenossenschaft Odertal e.G. Verwaltung-Hauptbüro|https://duckduckgo.com/?q=Agrargen.+Odertal+eG+L%C3%BCdersdorf+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
3238|||Agrargenossenschaft Oppelhain e.G.|Rückersdorf|507681|1692|035325 427||Am Kräutergarten 7|||Landmaschinenhändler|Agrargenossenschaft Oppelhain e.G.|http://www.firmenwissen.de/az/firmeneintrag/03238/3050013676/AGRARGENOSSENSCHAFT_OPPELHAIN_E_G.html|None
1825|||Agrargenossenschaft Osterzgebirge Börnersdorf e. G.|Bad Gottleuba-Berggießhübel Stadt|490206|1634|035025 50257||Börnersdorf 2|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Osterzgebirge Börnersdorf e. G.|http://www.firmenwissen.de/az/firmeneintrag/01825/3070043714/AGRARGENOSSENSCHAFT_OSTERZGEBIRGE_BOERNERSDORF_E_G.html|agrargen.boernersdorf-buero@t-online.de
16247|||Agrargen. Parlow e.G.|Friedrichswalde|101133|337|033361 408||Schmelzer Str. 39|||Landwirtschaftsbetrieb|Agrargenossenschaft Parlow e. G.|https://duckduckgo.com/?q=Agrargen.+Parlow+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
15848|||Agrargenossenschaft Pfaffendorf e.G.|Rietz-Neuendorf|275646|919|033672 219||Pfaffendorfer Chaussee 18|||Landwirtschaftsbetrieb|Agrargenossenschaft Pfaffendorf e.G.|http://www.firmenwissen.de/az/firmeneintrag/15848/3250010183/AGRARGENOSSENSCHAFT_PFAFFENDORF_E_G.html|None
1665|||Agrargesellschaft Krögis/Heynitz mbH|Käbschütztal|410034|1367|035244 41208||Gewerbestraße 8|||Landwirtschaftsbetrieb|Agrargenossenschaft Pflanzen- und Tierproduktion Krögis/Heynitz e.G.|http://www.firmenwissen.de/az/firmeneintrag/01665/3070008160/AGRARGESELLSCHAFT_KROEGIS_HEYNITZ_MBH.html|agrar-kroegis@online.de
19348|||AG eG Pirow|Pirow|425019|1417|038785 60352||Dorfring 1a|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Pirow e. G.|http://www.firmenwissen.de/az/firmeneintrag/19348/3330021529/AGRARGENOSSENSCHAFT_PIROW_EG.html|info@agrar-pirow.de
16845|||AG Plänitz eG|Neustadt (Dosse) Stadt|256429|855|033970 13429||Hofstraße 5|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Plänitz eG|http://www.firmenwissen.de/az/firmeneintrag/16845/3270034197/AGRAR_GMBH_PLAENITZ.html|None
19086|||Agrargenossenschaft Plate e.G.|Plate|430941|1436|03861 2002||Banzkower Str. 68|||Landwirtschaftsbetrieb|Agrargenossenschaft Plate e.G.|http://www.firmenwissen.de/az/firmeneintrag/19086/3330007584/AGRARGENOSSENSCHAFT_PLATE_E_G.html|info@agrar-plate.de
6425|||Agrargen. Plötzkau e.G.|Plötzkau|289121|964|034692 31637||Hauptstraße 22a|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Plötzkau E.g.|https://duckduckgo.com/?q=Agrargen.+Pl%C3%B6tzkau+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
1833|||Agrargenossenschaft Polenztal e. G.|Stolpen Stadt|407957|1360|035973 24931||Scheibenmühlenstraße 13B|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Polenztal e.G.|http://www.firmenwissen.de/az/firmeneintrag/01833/3070006791/AGRARGENOSSENSCHAFT_POLENZTAL_E_G.html|agrargenossenschaftheeselicht@t-online.de
4639|||Agrargenossenschaft Ponitz e.G.|Ponitz|249082|830|03764 2295||Bahnhofstraße 1a|||Landwirtschaftsbetrieb|Agrargenossenschaft Ponitz e.G.|http://www.firmenwissen.de/az/firmeneintrag/04639/3110109401/THOMAS_KUHN_LANDWIRTSCHAFT.html|None
4571|||Agrargenossenschaft Pötzschau e.G.|Rötha Stadt|747255|2491|034347 50272||Kleinpötzschau 19|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Pötzschau eG|http://www.firmenwissen.de/az/firmeneintrag/04571/3150033999/AGRARGENOSSENSCHAFT_POETZSCHAU_E_G.html|None
16945|||Agrargenossenschaft Preddöhl eG|Kümmernitztal|176924|590|033986 60218||Dorfstraße 55|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Preddöhl e.G.|http://www.firmenwissen.de/az/firmeneintrag/16945/3270008721/AGRARGENOSSENSCHAFT_PREDDOEHL_EG.html|None
98631|||Agrargenossenschaft Queienfeld e.G.|Grabfeld|539279|1798|036944 51811||Wolfmannshäuser Straße 13|||Landmaschinenhändler|Agrargenossenschaft Queienfeld e.G.|http://www.firmenwissen.de/az/firmeneintrag/98631/3210024623/AGRARGENOSSENSCHAFT_QUEIENFELD_E_G.html|ag.queinenfeld@vr-web.de
6268|||AgrarGen.Querfurt eG         .|Querfurt Stadt|649600|2165|034771 5220||Ahornstraße 27|||Landwirtschaftsbetrieb|Agrargenossenschaft Querfurt e.G.|http://www.firmenwissen.de/az/firmeneintrag/06268/3130010811/AGRARGENOSSENSCHAFT_QUERFURT_E_G.html|AG-Querfurt@gmx.de
1471|||Agrargenossenschaft Radeburg eG|Radeburg Stadt|712795|2376|035208 81000||Hauptstraße 28b|||Landwirtschaftsbetrieb|Agrargenossenschaft Radeburg e.G.|http://www.firmenwissen.de/az/firmeneintrag/01471/3070015394/AGRARGENOSSENSCHAFT_RADEBURG_EG.html|Agrar-Radeburg@web.de
15907|||Agrargen. Radensdorf eG|Lübben (Spreewald) Stadt|1049750|3499|03546 276020||An der Bukoitza|||Hersteller|Agrargenossenschaft Radensdorf e.G. Sitz Lübben|https://duckduckgo.com/?q=Agrargen.+Radensdorf+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
