16247|||ABP Landwirtschaft Neugrimnitz GmbH|Althüttendorf|323433|1078|033361 70018||Neue Dorfstraße 31|||Landwirtschaftsbetrieb|ABP Landwirtschaft Neugrimnitz GmbH|http://www.firmenwissen.de/az/firmeneintrag/16247/3250040405/ABP_LANDWIRTSCHAFT_NEUGRIMNITZ_GMBH.html|None
46499|||Abrahams - Hund KG|Hamminkeln Stadt|49942|166|02873 886||Wertherbrucher Str. 20|||Tierzucht und Tierhaltung|Abrahams - Hund KG|http://www.firmenwissen.de/az/firmeneintrag/46499/5390107580/ABRAHAMS_HUND_KG.html|None
99100|||'Fahner Gold' e.G.|Gierstädt|76698|256|036206 2610||Gewerbepark Fahner Höhe|||Grosshändler|Absatzgenossenschaft Fahner Obst e.G.|http://www.firmenwissen.de/az/firmeneintrag/99100/3090010922/FAHNER_GOLD_E_G.html|info@fahner-obst.de
99518|||Agrargenossenschaft Ilmtal e.G. Niedertrebra|Niedertrebra|664401|2215|036461 20610||Escherodaer Str. 1|||Landwirtschaftliche Produkte Einzelhandel|Abt. Läuferproduktion und Hofladen|http://www.firmenwissen.de/az/firmeneintrag/99518/3450002753/AGRARGENOSSENSCHAFT_ILMTAL_E_G_NIEDERTREBRA.html|info@agrar-ilmtal.de
7616|||Abtei-Bäuerliche Aktiengesellschaft|Rauschwitz|275330|918|036692 22217||Dorfstraße 11|||Landwirtschaftliche Produkte Einzelhandel|Abtei-Bäuerliche AG Rauschwitz|http://www.firmenwissen.de/az/firmeneintrag/07616/3410008852/ABTEI_BAEUERLICHE_AKTIENGESELLSCHAFT.html|abteirauschwitz@live.de
38176|||Abwasserverband Braunschweig|Wendeburg|49053|164|05303 5090||Celler Str. 22|||Verbände und Vereinigungen|Abwasserverband Braunschweig|http://www.firmenwissen.de/az/firmeneintrag/38176/2030059434/ABWASSERVERBAND_BRAUNSCHWEIG.html|klaerwerk@abwasserverband-bs.de
18279|||Acker und Rind Langhagen|Langhagen|317298|1058|038456 60932||Teterower Chaussee 62|||Landwirtschaftsbetrieb|Acker & Rind Mecklenburger Schweiz eG|http://www.firmenwissen.de/az/firmeneintrag/18279/3190006850/ACKER_RIND_MECKLENBURGER_SCHWEIZ_E_G.html|eg.langhagen@web.de
6333|||Ackerbau Arnstein GbR|Arnstein Stadt|349436|1165|03473 807647||Harkeröder Str. 34|||Landwirtschaftsbetrieb|Ackerbau Arnstein GbR|http://www.firmenwissen.de/az/firmeneintrag/06333/3130022481/GERALD_ROKOHL_HOLGER_WEPNER_GBR_ACKERBAU_ARNSTEIN.html|ackerbau-arnstein@web.de
6237|||Ackerbau und Rinder GmbH|Leuna Stadt|227469|758|034446 20404||Franklebener Str. 14A|||Landwirtschaftsbetrieb|Ackerbau und Rinder GmbH|http://www.firmenwissen.de/az/firmeneintrag/06237/3130033294/ACKERBAU_UND_RINDER_GMBH.html|None
14715|||Ackerbau-GmbH Stechow|Kotzen|265345|884|033874 6570||Ferchesarer Str.|||Landwirtschaft|Ackerbau-GmbH Stechow|http://www.firmenwissen.de/az/firmeneintrag/14715/3270159974/ACKERBAU_GMBH_STECHOW.html|info@ackerbau-stechow.de
94342|||Dr. J. Ackermann & Co.KG|Irlbach|170692|569|09424 94230||Marienhofstraße 13|||Landwirtschaftliche Produkte Einzelhandel|Ackermann Saatzucht GmbH & Co. KG|https://www.firmenwissen.de/az/9/4/3/4/2_1.html|None
18320|||ADAP Landhof Pantlitz GmbH|Ahrenshagen-Daskow|258561|862|03821 62413||Kastanienstraße 5||||Adap Landhof Pantlitz GmbH|http://www.firmenwissen.de/az/firmeneintrag/18320/3190028590/ADAP_LANDHOF_PANTLITZ_GMBH.html|None
18320|||ADAP Marktfruchtbau GmbH|Ahrenshagen-Daskow|217526|725|03821 62003||Zum Schloss 6||||ADAP Marktfruchtbau GmbH|http://www.firmenwissen.de/az/firmeneintrag/18320/3190078431/ADAP_MARKTFRUCHTBAU_GMBH.html|None
18320|||ADAP Pflanzenproduktion GmbH|Ahrenshagen-Daskow|273371|911|038225 30460||Zornower Str. 5|||Baumschule|ADAP Pflanzenproduktion GmbH|http://www.firmenwissen.de/az/firmeneintrag/18320/3190078444/ADAP_PFLANZENPRODUKTION_GMBH.html|None
6347|||Adendorfer AgrarGen. eG.|Gerbstedt Stadt|361668|1206|034783 2931529347||Schlenzetaler Str. 12|||Landwirtschaftliche Genossenschaften|Adendorfer Agrargenossenschaft e.G.|http://www.firmenwissen.de/az/firmeneintrag/18059/3190029258/PAPENDORFER_AGRARGENOSSENSCHAFT_EG.html|papendorfergen@t-online.de
6686|||ADG Marktfrucht GmbH|Lützen Stadt|521002|1737|034444 4160||Gostauer Str. 6|||Landwirtschaftliche Produkte Einzelhandel|adg Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/06686/3130210443/ADG_MARKTFRUCHT_GMBH.html|None
28870|||Müller-Campe KG|Ottersberg Flecken|44365|148|04205 1774||Dorfstraße 1|||Landwirtschaftsbetrieb|Adolf Müller|http://www.firmenwissen.de/az/firmeneintrag/28870/2050775223/MUELLER_CAMPE_KG.html|None
19205|||Scharnweber KG|Kneese|106623|355|04545 7242||Auf dem Berge 11|||Straßenbauunternehmen|Adolf Scharnweber-Hochbau-GmbH|http://www.firmenwissen.de/az/firmeneintrag/19205/3330030442/SCHARNWEBER_KG.html|None
21039|||Milchhof Steffens GbR|Hamburg Freie und Hansestadt|58369|195|040 7231231||Neuengammer Hausdeich 227|||Geschäft für Milchprodukte|Adolf Steffens|http://www.firmenwissen.de/az/firmeneintrag/21039/2151362108/ADOLF_STEFFENS_UND_MATTHIAS_STEFFENS_MILCHHOF_STEFFENS.html|None
37355|||Rabe / Schlichting GbR|Deuna|177264|591|036076 44768||Zur Trift 6||||Adolf und Werner Rabe Günther Schlichting Landwirtschaft|http://www.firmenwissen.de/az/firmeneintrag/37355/3230031688/ADOLF_RABE_WERNER_RABE_UND_GERALD_SCHLICHTING_LANDWIRTSCHAFT.html|None
6578|||Adrabrunnen GmbH - Landwirtschaftsprodukte -|Oldisleben|491512|1638|034673 7530||Frankenhäuser Str. 67|||Landwirtschaft|Adrabrunnen GmbH - Landwirtschaftsprodukte -|http://www.firmenwissen.de/az/firmeneintrag/06578/3450024529/ADRABRUNNEN_GMBH_LANDWIRTSCHAFTSPRODUKTE.html|info@agrar-oldisleben.de
14913|||AFB Agrar GmbH Flämingl.|Niedergörsdorf|1130224|3767|033743 6970||Mellnsdorfer Str. 1-2|||Landwirtschaftsbetrieb|AFB Agrar GmbH Flämingland|http://www.firmenwissen.de/az/firmeneintrag/14913/2010395670/AFB_AGRAR_GMBH_FLAEMINGLAND_BLOENSDORF.html|None
16928|||AFF Könkendorfer Broilermast GmbH & Co. KG|Pritzwalk Stadt|128456|428|033989 20680||Könkendorfer Str. 5|||Geflügelzüchtereien|AFF Könkendorfer Broilermast GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/16928/3270151745/AFF_KOENKENDORFER_BROILERMAST_GMBH_CO_KG.html|None
19258|||AFM GmbH Nostorf|Nostorf|344299|1148|038847 53964||Wirtschaftsstraße 32|||Landwirtschaftliche Produkte Einzelhandel|AFM-Agrarprodukte-Feldfrucht-Milch-und Fleischgesellschaft mbH|http://www.firmenwissen.de/az/firmeneintrag/19258/3330012947/AFM_AGRARPRODUKTE_FELDFRUCHT_MILCH_UND_FLEISCH_GESELLSCHAFT_MBH_NOSTORF.html|None
16259|||AGA Agrar GmbH|Bad Freienwalde (Oder) Stadt|112924|376|03344 1509029||Am Sportpl. 1|||Landwirtschaft|Aga Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/16259/3250142437/AGA_AGRAR_GMBH.html|None
7338|||Agrar GmbH Dorfilm|Leutenberg Stadt|178795|596|036734 22720||Dorfilm 20|||Molkerei|AGD Agrar GmbH Dorfilm|http://www.firmenwissen.de/az/firmeneintrag/07338/3430009960/AGD_AGRAR_GMBH_DORFILM.html|None
7338|||MPD Milchproduktion Dorfilm GmbH & Co. KG|Leutenberg Stadt|83254|278|036734 22720||Dorfilm 20|||Molkerei|AGD Agrar GmbH Dorfilm|http://www.firmenwissen.de/az/firmeneintrag/07338/3430047492/MPD_MILCHPRODUKTION_DORFILM_GMBH_CO_KG.html|None
37308|||AGG Agrar GmbH Geisleden|Geisleden|125297|418|036084 84894||Klingelstraße 25||||AGG Agrar GmbH Geisleden|http://www.firmenwissen.de/az/firmeneintrag/37308/3230028086/AGG_AGRAR_GMBH_GEISLEDEN.html|bauerkunze@gmx.de
7580|||AGG Agrargenossenschaft eG Großenstein|Großenstein|216505|722|036602 22443||Am Bahnhof 10|||Landwirtschaftliche Produkte Einzelhandel|AGG Agrargenossenschaft eG|http://www.firmenwissen.de/az/firmeneintrag/07580/3110007199/AGG_AGRARGENOSSENSCHAFT_EG_GROSSENSTEIN.html|s-schumann@versanet.de
7426|||AGG Grossbreitenbach mbH|Großbreitenbach Stadt|246759|823|036781 49523||Gillersdorfer Str. 1|||Landesprodukte Großhandel|AGG Agrargesellschaft Großbreitenbach mbH|http://www.firmenwissen.de/az/firmeneintrag/98701/3210035364/AGG_AGRARGESELLSCHAFT_GROSSBREITENBACH_MBH.html|sommer@agrar-königsee.de
16845|||AGN Agrar GmbH Neuendorf|Zernitz-Lohm|71474|238|033973 50384||Neuendorfer Dorfstraße 99|||Landwirtschaft|AGN Agrar GmbH Neuendorf|http://www.firmenwissen.de/az/firmeneintrag/16845/3270088176/AGN_AGRAR_GMBH_NEUENDORF.html|None
4680|||AgraGut Landwirtschaft J. Otto GmbH|Colditz Stadt|213022|710|034381 44405||An der Bielicke 2||||AgraGut Landwirtschaft J.Otto GmbH|http://www.firmenwissen.de/az/firmeneintrag/04680/3150043194/AGRAGUT_LANDWIRTSCHAFT_J_OTTO_GMBH.html|info@agragut.de
7926|||Agrar-Milch-Mast-GmbH Frössen|Gefell Stadt|268983|897|036649 82535||Frössen 57|||Molkereiprodukte Einzelhandel|Agrar - Milch - Mast - GmbH Frössen|http://www.firmenwissen.de/az/firmeneintrag/07926/3110029418/AGRAR_MILCH_MAST_GMBH_FROESSEN.html|agrar-gmbh-froessen@t-online.de
4749|||Agrar Aktiengesellschaft Ostrau|Ostrau|618920|2063|034324 21980||Mügelner Str. 41C|||Landwirtschaftsbetrieb|Agrar AG Ostrau|http://www.firmenwissen.de/az/firmeneintrag/04749/3150011138/AGRAR_AKTIENGESELLSCHAFT_OSTRAU.html|None
18299|||Agrarbetrieb  Sabel GmbH|Dolgen am See|177386|591|038454 21009||Dolgener Weg 2|||Landwirtschaft|Agrar Betrieb Sabel GmbH|http://www.firmenwissen.de/az/firmeneintrag/18299/3190059344/AGRAR_BETRIEB_SABEL_GMBH.html|None
14662|||Agrar Damm GmbH|Friesack Stadt|115634|385|033235 1571||Alte Poststraße 1|||Landesprodukte Großhandel|Agrar Damm GmbH|http://www.firmenwissen.de/az/firmeneintrag/14662/3270051383/AGRAR_DAMM_GMBH.html|None
14476|||Agrar eG Neu Fahrland|Potsdam Stadt|200713|669|033208 6630||Ganghoferstraße 5|||Landwirtschaftliche Produkte Einzelhandel|Agrar e G Neu Fahrland|http://www.firmenwissen.de/az/firmeneintrag/14476/2010401048/AGRAR_E_G_NEU_FAHRLAND.html|agrar-eg@t-online.de
6420|||Agrar e.G. Könnern|Könnern Stadt|413689|1379|034691 20217||Köthener Str. 8A|||Landwirtschaftsbetrieb|Agrar e.G. Könnern|http://www.firmenwissen.de/az/firmeneintrag/06420/3290159361/EMB_GMBH.html|None
7368|||Agrar e.G. Ottertal Weisbach|Remptendorf|122486|408|036643 22418||Weisbach 59|||Grosshändler|Agrar e.G. Ottertal Weisbach|http://www.firmenwissen.de/az/firmeneintrag/07646/3410009996/AGRARGENOSSENSCHAFT_WEISSBACH_E_G.html|None
18273|||Agrar e.G. Güstrow|Güstrow Stadt|366624|1222|03843 683089||Langendammscher Weg 2|||Landwirtschaftliche Produkte Einzelhandel|Agrar eG|http://www.firmenwissen.de/az/firmeneintrag/18273/3190037406/AGRAR_EG.html|None
19205|||Agrar e.G. Hagemann|Krembz|180180|601|038876 20540||Dorfstraße 41|||Landwirtschaftliche Produkte Einzelhandel|Agrar eG Hagemann|http://www.firmenwissen.de/az/firmeneintrag/19205/3330012033/AGRAR_EG_HAGEMANN.html|None
7343|||Agrar eG Heberndorf|Wurzbach Stadt|150862|503|036652 3500||Heberndorf 63|||Landwirtschaftliche Produkte Einzelhandel|Agrar eG Heberndorf|http://www.firmenwissen.de/az/firmeneintrag/07343/3430001885/AGRAR_EG_HEBERNDORF.html|None
7368|||Agrar eG. Remptendorf|Remptendorf|287870|960|036640 3040||Umspannwerkstraße 15|||Landwirtschaftsbetrieb|Agrar eG Remptendorf|http://www.firmenwissen.de/az/firmeneintrag/07368/3430003225/AGRAR_EG_REMPTENDORF.html|agrar@agraregremptendorf.de
17209|||Agrar Eldequell GmbH|Fincken|372139|1240|039922 82880||Dorfstr. 23||||Agrar Eldequell GmbH|http://www.firmenwissen.de/az/firmeneintrag/17209/3490026461/AGRAR_ELDEQUELL_GMBH.html|bettine@wandelholding.de
15234|||Agrar GbR Booßen|Frankfurt (Oder) Stadt|98497|328|033605 250||Berliner Str. 36||||Agrar GbR Gooßen|http://www.firmenwissen.de/az/firmeneintrag/15234/3250225478/HELMUT_U_MATTHIAS_GOSEMANN_AGRAR_GBR_BOOSSEN.html|None
17495|||Agrar GbR Groß Kiesow|Groß Kiesow|670483|2235|038356 247||Hauptstraße 2D||||Agrar GbR Groß Kiesow|http://www.firmenwissen.de/az/firmeneintrag/17495/3190063800/TORSTEN_STEINBERG_VOLKMAR_STUTZ_PETER_VON_BORCKE_UND_DOREEN_RISKE.html|info@agrar-gross-kiesow.de
17268|||Agrar GbR Milmersdorf|Gerswalde|164959|550|039887 5036||Querweg 3|||Landwirtschaft|Agrar GbR Milmersdorf|http://www.firmenwissen.de/az/firmeneintrag/17268/3490051765/KLAUS_LAATZ_WOLFGANG_GUENTHER_UND_MAIK_KREUTZFELDT.html|None
39175|||Biederitzer Agrar GmbH|Biederitz|171537|572|039292 2174||Bahnhofstraße 2|||Landwirtschaft|Agrar Genossenschaft Biederitz eG|http://www.firmenwissen.de/az/firmeneintrag/39175/3170003431/BIEDERITZER_AGRAR_GMBH.html|None
38871|||Agrar GmbH Darlingerode|Ilsenburg (Harz) Stadt|176325|588|03943 630814||An der Bahn 5|||Landmaschinenhändler|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/38855/3370043630/AGRAR_GMBH_DARLINGERODE.html|info@ag-vorharz.de
17248|||AGRAR GmbH LÄRZ-KRÜMMEL|Lärz|225710|752|039833 22123||Up'm Hoff 1|||Landwirtschaftliche Genossenschaften|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/17248/3490151561/BIO_GEFLUEGELHOF_KRUEMMEL_KIEVE_GMBH.html|None
99192|||Agrar GmbH  Gamstädt|Nesse-Apfelstädt|333331|1111|036208 73260||Gamstädter Weg 73|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/99192/3090015374/AGRAR_GMBH_GAMSTAEDT.html|agrar-gamstaedt@t-online.de
17217|||AGRAR-GmbH  PENZLIN|Penzlin Stadt|295091|984|03962 210245||Warener Chaussee 34|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/17217/3490005952/AGRAR_GMBH_PENZLIN.html|agrar_gmbh_penzlin@t-online.de
6193|||Agrar GmbH Neutz|Wettin-Löbejün Stadt|233900|780|034603 20234||Hallesche Straße 36|||Landwirtschaftsbetrieb|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/06193/3130009015/AGRAR_GMBH_NEUTZ.html|None
39646|||Agrar GmbH Wassensdorf|Oebisfelde-Weferlingen Stadt|286649|955|039002 42091||Magdeburger Str. 29|||Landwirtschaftsbetrieb|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/39646/3350032752/AGRAR_GMBH.html|agrargmbh-oebisfelde@t-online.de
39646|||Agrar GmbH Oebisfelde|Oebisfelde-Weferlingen Stadt|223096|744|039002 42091||Magdeburger Str. 29|||Landwirtschaftsbetrieb|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/39646/3350032752/AGRAR_GMBH.html|agrargmbh-oebisfelde@t-online.de
2627|||Agrar GmbH Am Stromberg Gröditz|Weißenberg Stadt|524381|1748|035876 40404||Lausker Str. 4|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH "Am Stromberg" Gröditz Abt. Pflanzenproduktion|http://www.firmenwissen.de/az/firmeneintrag/02627/3390004128/AGRAR_GMBH_AM_STROMBERG_GROEDITZ.html|schneider@agrar-gmbh-groeditz.de
9557|||Agrar GmbH Flöhatal|Flöha Stadt|179874|600|03726 6106||Steiler Weg 3F|||Landwirtschaftsbetrieb|Agrar GmbH "Flöhatal"|http://www.firmenwissen.de/az/firmeneintrag/09557/3030079704/AGRAR_GMBH_FLOEHATAL.html|produktion@floehatal-gmbh.de
7330|||Agrar GmbH Steinerne Heide|Probstzella|387733|1292|036735 737629||Großgeschwenda||||Agrar GmbH "Steinerne Heide|http://www.firmenwissen.de/az/firmeneintrag/07330/3430007544/AGRAR_GMBH_STEINERNE_HEIDE_GROSSGESCHWENDA.html|info@agrar-gmbh.de
6537|||Landwirtsch.GmbH Kelbra|Kelbra (Kyffhäuser) Stadt|555776|1853|034651 45030||Tilledaer Str. 19|||Landwirtschaftsbetrieb|Agrar GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/06537/3130156714/LANDWIRTSCHAFTS_GMBH_KELBRA.html|info@agrar-kelbra.de
6537|||Agrar GmbH & Co.KG Kelbra|Kelbra (Kyffhäuser) Stadt|84073|280|034651 45030||Tilledaer Str. 19|||Landwirtschaftsbetrieb|Agrar GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/06537/3130007569/AGRAR_GMBH_CO_KG_KELBRA.html|info@agrar-kelbra.de
